quarter,time,score,team,description
4,11:35.0,87-84,76ers,Defensive rebound by J. Embiid
4,11:20.0,87-84,76ers,J. Embiid misses 3-pt jump shot from 26 ft
4,11:16.0,87-84,Lakers,Defensive rebound by J. Hayes
4,10:58.0,87-84,Lakers,L. James misses 2-pt jump shot from 11 ft
4,10:58.0,87-84,76ers,Defensive rebound by V. Edgecombe
4,10:35.0,87-84,76ers,J. McCain misses 2-pt jump shot from 20 ft
4,10:33.0,87-84,Lakers,Defensive rebound by L. James
4,10:28.0,87-84,Lakers,Personal foul by J. McCain (drawn by J. LaRavia)
4,10:28.0,87-84,Lakers,R. Hachimura enters the game for J. LaRavia
4,10:19.0,90-84,Lakers,G. Vincent makes 3-pt jump shot from 28 ft (assist by L. James)
4,10:03.0,90-84,76ers,Personal foul by G. Vincent (drawn by J. McCain)
4,9:54.0,90-84,76ers,Shooting foul by J. Hayes (drawn by J. Embiid)
4,9:54.0,90-85,76ers,J. Embiid makes free throw 1 of 2
4,9:54.0,90-85,Lakers,D. Ayton enters the game for J. Hayes
4,9:54.0,90-86,76ers,J. Embiid makes free throw 2 of 2
4,9:40.0,90-86,Lakers,A. Reaves misses 3-pt jump shot from 27 ft
4,9:36.0,90-86,76ers,Defensive rebound by Q. Grimes
4,9:27.0,90-88,76ers,J. Embiid makes 2-pt jump shot from 9 ft
4,9:09.0,92-88,Lakers,D. Ayton makes 2-pt dunk from 1 ft (assist by L. James)
4,8:52.0,92-88,76ers,J. McCain misses 2-pt layup from 1 ft
4,8:50.0,92-88,Lakers,Defensive rebound by G. Vincent
4,8:41.0,94-88,Lakers,L. James makes 2-pt layup from 2 ft (assist by A. Reaves)
4,8:34.0,94-88,76ers,Shooting foul by D. Ayton (drawn by V. Edgecombe)
4,8:34.0,94-89,76ers,V. Edgecombe makes free throw 1 of 2
4,8:34.0,94-89,76ers,T. Maxey enters the game for J. McCain
4,8:34.0,94-90,76ers,V. Edgecombe makes free throw 2 of 2
4,8:19.0,96-90,Lakers,R. Hachimura makes 2-pt jump shot from 5 ft (assist by L. James)
4,8:02.0,96-90,76ers,J. Embiid misses 2-pt layup from 1 ft
4,8:00.0,96-90,Lakers,Defensive rebound by D. Ayton
4,7:58.0,96-90,Lakers,Offensive foul by L. James (drawn by T. Maxey)
4,7:58.0,96-90,Lakers,Turnover by L. James (offensive foul)
4,7:47.0,96-92,76ers,V. Edgecombe makes 2-pt layup from 4 ft (assist by T. Maxey)
4,7:31.0,96-92,Lakers,A. Reaves misses 2-pt jump shot from 14 ft
4,7:28.0,96-92,76ers,Defensive rebound by V. Edgecombe
4,7:22.0,96-94,76ers,T. Maxey makes 2-pt jump shot from 17 ft
4,7:21.0,96-94,Lakers,LA Lakers full timeout
4,7:21.0,96-94,Lakers,L. Dončić enters the game for L. James
4,7:21.0,96-94,76ers,A. Drummond enters the game for J. Embiid
4,7:21.0,96-94,76ers,P. George enters the game for J. Walker
4,7:12.0,98-94,Lakers,D. Ayton makes 2-pt dunk from 2 ft (assist by L. Dončić)
4,6:55.0,98-94,Lakers,Violation by Team (kicked ball)
4,6:50.0,98-94,76ers,Personal foul by G. Vincent (drawn by P. George)
4,6:36.0,98-94,76ers,T. Maxey misses 2-pt layup from 2 ft
4,6:34.0,98-94,Lakers,Defensive rebound by R. Hachimura
4,6:26.0,98-94,Lakers,L. Dončić misses 2-pt jump shot from 12 ft (block by T. Maxey)
4,6:23.0,98-94,76ers,Defensive rebound by T. Maxey
4,6:22.0,98-94,76ers,T. Maxey misses 3-pt jump shot from 27 ft
4,6:18.0,98-94,76ers,Offensive rebound by V. Edgecombe
4,6:17.0,98-94,76ers,P. George misses 3-pt jump shot from 29 ft
4,6:17.0,98-94,Lakers,Defensive rebound by L. Dončić
4,6:02.0,98-94,Lakers,L. Dončić misses 3-pt jump shot from 26 ft
4,5:57.0,98-94,76ers,Defensive rebound by V. Edgecombe
4,5:45.0,98-96,76ers,A. Drummond makes 2-pt dunk from 1 ft (assist by Q. Grimes)
4,5:25.0,98-96,Lakers,Def 3 sec tech foul by Team
4,5:25.0,98-96,Lakers,A. Reaves misses technical free throw
4,5:25.0,98-96,Lakers,Offensive rebound by Team
4,5:25.0,98-96,Lakers,L. James enters the game for A. Reaves
4,5:25.0,98-96,Lakers,J. LaRavia enters the game for G. Vincent
4,5:22.0,98-96,76ers,Violation by Team (kicked ball)
4,5:14.0,100-96,Lakers,L. Dončić makes 2-pt jump shot from 16 ft
4,4:59.0,100-96,76ers,V. Edgecombe misses 2-pt layup from 3 ft (block by D. Ayton)
4,4:56.0,100-96,Lakers,Defensive rebound by D. Ayton
4,4:53.0,100-96,Lakers,Turnover by J. LaRavia (out of bounds lost ball)
4,4:53.0,100-96,76ers,Philadelphia full timeout
4,4:47.0,100-96,76ers,Personal foul by R. Hachimura (drawn by P. George)
4,4:47.0,100-97,76ers,P. George makes free throw 1 of 2
4,4:47.0,100-98,76ers,P. George makes free throw 2 of 2
4,4:25.0,102-98,Lakers,L. James makes 2-pt jump shot from 22 ft (assist by L. Dončić)
4,4:05.0,102-100,76ers,A. Drummond makes 2-pt dunk from 1 ft (assist by P. George)
4,3:43.0,105-100,Lakers,L. James makes 3-pt jump shot from 26 ft (assist by D. Ayton)
4,3:24.0,105-100,76ers,T. Maxey misses 2-pt jump shot from 13 ft
4,3:23.0,105-100,Lakers,Defensive rebound by J. LaRavia
4,3:23.0,105-100,Lakers,LA Lakers full timeout
4,3:23.0,105-100,Lakers,A. Reaves enters the game for J. LaRavia
4,3:23.0,105-100,76ers,J. Embiid enters the game for A. Drummond
4,3:03.0,105-100,Lakers,A. Reaves misses 2-pt layup from 2 ft
4,3:01.0,105-100,76ers,Defensive rebound by P. George
4,2:54.0,105-103,76ers,Q. Grimes makes 3-pt jump shot from 24 ft (assist by T. Maxey)
4,2:28.0,105-103,Lakers,A. Reaves misses 2-pt jump shot from 19 ft
4,2:24.0,105-103,76ers,Defensive rebound by J. Embiid
4,2:19.0,105-103,76ers,T. Maxey misses 3-pt jump shot from 26 ft
4,2:17.0,105-103,Lakers,Defensive rebound by D. Ayton
4,2:07.0,105-103,Lakers,L. Dončić misses 3-pt jump shot from 26 ft
4,2:02.0,105-103,76ers,Defensive rebound by P. George
4,1:55.0,105-103,76ers,Turnover by T. Maxey (bad pass; steal by D. Ayton)
4,1:40.0,105-103,Lakers,Turnover by L. Dončić (bad pass)
4,1:29.0,105-105,76ers,J. Embiid makes 2-pt jump shot from 19 ft (assist by T. Maxey)
4,1:12.0,108-105,Lakers,L. James makes 3-pt jump shot from 27 ft (assist by L. Dončić)
4,0:52.0,108-105,76ers,J. Embiid misses 2-pt jump shot from 17 ft
4,0:47.0,108-105,76ers,Offensive rebound by V. Edgecombe
4,0:47.0,108-105,76ers,V. Edgecombe misses 2-pt layup at rim
4,0:46.0,108-105,Lakers,Defensive rebound by A. Reaves
4,0:27.0,110-105,Lakers,L. James makes 2-pt jump shot from 20 ft
4,0:27.0,110-105,76ers,Philadelphia full timeout
4,0:21.0,110-105,76ers,J. Embiid misses 3-pt jump shot from 25 ft
4,0:16.0,110-105,Lakers,Defensive rebound by L. James
4,0:14.0,110-105,Lakers,Turnover by A. Reaves (bad pass; steal by T. Maxey)
4,0:10.0,110-105,76ers,Q. Grimes misses 3-pt jump shot from 26 ft
4,0:08.0,110-105,76ers,Offensive rebound by Q. Grimes
4,0:07.0,110-108,76ers,T. Maxey makes 3-pt jump shot from 26 ft (assist by Q. Grimes)
4,0:05.0,110-108,Lakers,Personal take foul by V. Edgecombe (drawn by L. Dončić)
4,0:05.0,110-108,Lakers,LA Lakers full timeout
4,0:05.0,110-108,Lakers,G. Vincent enters the game for R. Hachimura
4,0:04.0,110-108,Lakers,Personal take foul by P. George (drawn by L. Dončić)
4,0:04.0,111-108,Lakers,L. Dončić makes free throw 1 of 2
4,0:04.0,112-108,Lakers,L. Dončić makes free throw 2 of 2
4,0:04.0,112-108,76ers,Philadelphia full timeout
4,0:04.0,112-108,Lakers,J. LaRavia enters the game for D. Ayton
4,0:03.0,112-108,76ers,Turnover by P. George (bad pass; steal by L. James)
