quarter,time,score,team,description
4,8:09.0,92-102,Cavaliers,J. Allen enters the game for E. Mobley
4,8:09.0,92-102,Cavaliers,C. Porter enters the game for T. Proctor
4,8:05.0,92-102,Cavaliers,D. Hunter misses 2-pt layup from 5 ft (block by A. Bona)
4,8:04.0,92-102,Cavaliers,Offensive rebound by Team
4,8:01.0,95-102,Cavaliers,D. Mitchell makes 3-pt jump shot from 23 ft (assist by C. Porter)
4,7:50.0,95-102,76ers,Philadelphia full timeout
4,7:50.0,95-102,76ers,T. Maxey enters the game for K. Oubre
4,7:40.0,95-102,76ers,Q. Grimes misses 2-pt jump shot from 18 ft
4,7:37.0,95-102,76ers,Offensive rebound by Team
4,7:28.0,95-102,76ers,Personal foul by D. Hunter (drawn by P. George)
4,7:25.0,95-102,76ers,Offensive foul by A. Bona (drawn by D. Hunter)
4,7:25.0,95-102,76ers,Turnover by A. Bona (offensive foul)
4,7:07.0,97-102,Cavaliers,J. Allen makes 2-pt layup from 2 ft (assist by C. Porter)
4,6:49.0,97-102,76ers,Q. Grimes misses 2-pt layup from 2 ft
4,6:48.0,97-102,Cavaliers,Defensive rebound by C. Porter
4,6:34.0,97-102,Cavaliers,C. Porter misses 2-pt jump shot from 14 ft (block by V. Edgecombe)
4,6:31.0,97-102,76ers,Defensive rebound by Q. Grimes
4,6:29.0,97-102,76ers,T. Maxey misses 2-pt layup from 2 ft
4,6:27.0,97-102,76ers,Offensive rebound by V. Edgecombe
4,6:25.0,97-102,76ers,V. Edgecombe misses 2-pt layup at rim
4,6:23.0,97-102,Cavaliers,Defensive rebound by D. Mitchell
4,6:19.0,99-102,Cavaliers,J. Tyson makes 2-pt layup from 4 ft (assist by D. Mitchell)
4,6:09.0,99-102,76ers,T. Maxey misses 3-pt jump shot from 23 ft
4,6:07.0,99-102,Cavaliers,Defensive rebound by D. Mitchell
4,5:53.0,102-102,Cavaliers,D. Hunter makes 3-pt jump shot from 27 ft
4,5:40.0,102-102,76ers,Philadelphia full timeout
4,5:40.0,102-102,Cavaliers,E. Mobley enters the game for C. Porter
4,5:40.0,102-102,76ers,J. Embiid enters the game for A. Bona
4,5:40.0,102-102,76ers,K. Oubre enters the game for P. George
4,5:24.0,102-102,76ers,T. Maxey misses 2-pt jump shot from 8 ft
4,5:22.0,102-102,Cavaliers,Defensive rebound by J. Allen
4,5:14.0,102-102,Cavaliers,Turnover by J. Allen (bad pass; steal by T. Maxey)
4,5:10.0,102-104,76ers,T. Maxey makes 2-pt layup from 2 ft
4,5:08.0,102-104,Cavaliers,Turnover by D. Mitchell (inbound)
4,4:59.0,102-107,76ers,K. Oubre makes 3-pt jump shot from 24 ft (assist by T. Maxey)
4,4:44.0,102-107,Cavaliers,Turnover by E. Mobley (step out of bounds)
4,4:31.0,102-109,76ers,J. Embiid makes 2-pt jump shot from 17 ft (assist by T. Maxey)
4,4:18.0,102-109,Cavaliers,D. Mitchell misses 2-pt layup from 4 ft
4,4:17.0,102-109,Cavaliers,Offensive rebound by E. Mobley
4,4:16.0,104-109,Cavaliers,E. Mobley makes 2-pt dunk at rim
4,3:53.0,104-111,76ers,T. Maxey makes 2-pt jump shot from 21 ft
4,3:37.0,104-111,Cavaliers,D. Mitchell misses 2-pt jump shot from 15 ft
4,3:35.0,104-111,76ers,Defensive rebound by Q. Grimes
4,3:33.0,104-111,76ers,Philadelphia full timeout
4,3:12.0,104-111,76ers,Turnover by T. Maxey (bad pass; steal by E. Mobley)
4,2:59.0,107-111,Cavaliers,J. Tyson makes 3-pt jump shot from 27 ft (assist by D. Mitchell)
4,2:41.0,107-111,76ers,T. Maxey misses 2-pt layup from 3 ft (block by E. Mobley)
4,2:38.0,107-111,Cavaliers,Defensive rebound by J. Tyson
4,2:35.0,109-111,Cavaliers,D. Hunter makes 2-pt dunk from 1 ft (assist by J. Tyson)
4,2:06.0,109-111,76ers,J. Embiid misses 2-pt jump shot from 14 ft
4,2:04.0,109-111,Cavaliers,Defensive rebound by D. Hunter
4,1:59.0,112-111,Cavaliers,J. Tyson makes 3-pt jump shot from 24 ft (assist by D. Mitchell)
4,1:50.0,112-111,76ers,Shooting foul by J. Allen (drawn by T. Maxey)
4,1:50.0,112-111,Cavaliers,Cleveland full timeout
4,1:50.0,112-111,Cavaliers,Instant Replay (Challenge: Ruling Stands)
4,1:50.0,112-111,76ers,P. George enters the game for Q. Grimes
4,1:50.0,112-112,76ers,T. Maxey makes free throw 1 of 2
4,1:50.0,112-113,76ers,T. Maxey makes free throw 2 of 2
4,1:31.0,112-113,Cavaliers,J. Tyson misses 2-pt jump shot from 18 ft
4,1:29.0,112-113,76ers,Defensive rebound by T. Maxey
4,1:14.0,112-113,76ers,K. Oubre misses 3-pt jump shot from 26 ft
4,1:13.0,112-113,Cavaliers,Defensive rebound by E. Mobley
4,1:05.0,114-113,Cavaliers,D. Hunter makes 2-pt layup from 3 ft (assist by D. Mitchell)
4,0:42.0,114-113,76ers,P. George misses 2-pt jump shot from 13 ft
4,0:40.0,114-113,Cavaliers,Defensive rebound by D. Mitchell
4,0:24.0,114-113,Cavaliers,D. Mitchell misses 2-pt layup from 7 ft (block by T. Maxey)
4,0:23.0,114-113,Cavaliers,Offensive rebound by Team
4,0:22.0,114-113,Cavaliers,Shooting foul by K. Oubre (drawn by E. Mobley)
4,0:22.0,114-113,76ers,Philadelphia full timeout
4,0:22.0,114-113,76ers,Instant Replay (Challenge: Ruling Stands)
4,0:22.0,114-113,Cavaliers,E. Mobley misses free throw 1 of 2
4,0:22.0,114-113,Cavaliers,Offensive rebound by Team
4,0:22.0,115-113,Cavaliers,E. Mobley makes free throw 2 of 2
4,0:08.0,115-115,76ers,T. Maxey makes 2-pt jump shot from 8 ft (assist by J. Embiid)
4,0:08.0,115-115,Cavaliers,Cleveland full timeout
4,0:08.0,115-115,Cavaliers,L. Ball enters the game for J. Allen
4,0:04.0,117-115,Cavaliers,E. Mobley makes 2-pt dunk from 1 ft (assist by J. Tyson)
4,0:00.0,117-115,76ers,Team misses heave shot
4,0:00.0,117-115,76ers,Offensive rebound by Team
