quarter,time,score,team,description
3,0:30.0,87-92,Nuggets,J. Strawther makes 2-pt jump shot from 11 ft (assist by J. Murray)
3,0:09.0,87-92,Cavaliers,N. Tomlin misses 2-pt hook shot from 11 ft
3,0:07.0,87-92,Nuggets,Defensive rebound by J. Murray
3,0:00.0,87-92,Nuggets,J. Murray misses 2-pt jump shot from 23 ft (block by N. Tomlin)
3,0:00.0,87-92,Nuggets,Offensive rebound by Team
4,11:47.0,87-92,Nuggets,Shooting foul by D. Mitchell (drawn by J. Strawther)
4,11:47.0,87-93,Nuggets,J. Strawther makes free throw 1 of 2
4,11:47.0,87-93,Nuggets,J. Strawther misses free throw 2 of 2
4,11:45.0,87-93,Cavaliers,Defensive rebound by T. Bryant
4,11:35.0,87-93,Cavaliers,D. Schröder misses 2-pt jump shot from 10 ft
4,11:29.0,87-93,Nuggets,Defensive rebound by N. Jokić
4,11:26.0,87-96,Nuggets,T. Hardaway makes 3-pt jump shot from 24 ft (assist by C. Johnson)
4,11:15.0,90-96,Cavaliers,N. Tomlin makes 3-pt jump shot from 25 ft (assist by D. Mitchell)
4,10:54.0,90-96,Nuggets,Shooting foul by T. Bryant (drawn by N. Jokić)
4,10:54.0,90-97,Nuggets,N. Jokić makes free throw 1 of 2
4,10:54.0,90-98,Nuggets,N. Jokić makes free throw 2 of 2
4,10:44.0,90-98,Cavaliers,Offensive foul by K. Ellis (drawn by N. Jokić)
4,10:44.0,90-98,Cavaliers,Turnover by K. Ellis (offensive foul)
4,10:31.0,90-100,Nuggets,N. Jokić makes 2-pt jump shot from 14 ft
4,10:13.0,92-100,Cavaliers,D. Schröder makes 2-pt layup from 3 ft
4,10:02.0,92-103,Nuggets,J. Pickett makes 3-pt jump shot from 24 ft (assist by N. Jokić)
4,10:01.0,92-103,Cavaliers,Cleveland full timeout
4,10:01.0,92-103,Cavaliers,J. Allen enters the game for T. Bryant
4,10:01.0,92-103,Cavaliers,J. Harden enters the game for D. Schröder
4,10:01.0,92-103,Cavaliers,S. Merrill enters the game for N. Tomlin
4,9:49.0,92-103,Cavaliers,Shooting foul by J. Strawther (drawn by J. Allen)
4,9:49.0,92-103,Cavaliers,J. Allen misses free throw 1 of 2
4,9:49.0,92-103,Cavaliers,Offensive rebound by Team
4,9:49.0,93-103,Cavaliers,J. Allen makes free throw 2 of 2
4,9:36.0,93-103,Nuggets,Personal foul by J. Allen (drawn by C. Johnson)
4,9:24.0,93-103,Nuggets,N. Jokić misses 3-pt jump shot from 30 ft
4,9:21.0,93-103,Cavaliers,Defensive rebound by J. Harden
4,9:09.0,93-103,Cavaliers,K. Ellis misses 3-pt jump shot from 23 ft
4,9:07.0,93-103,Cavaliers,Offensive rebound by Team
4,8:57.0,93-103,Cavaliers,Turnover by J. Harden (bad pass; steal by T. Hardaway)
4,8:49.0,93-103,Nuggets,J. Strawther misses 3-pt jump shot from 24 ft
4,8:46.0,93-103,Cavaliers,Defensive rebound by K. Ellis
4,8:31.0,93-103,Cavaliers,D. Mitchell misses 3-pt jump shot from 26 ft
4,8:29.0,93-103,Cavaliers,Offensive rebound by S. Merrill
4,8:27.0,96-103,Cavaliers,J. Harden makes 3-pt jump shot from 28 ft (assist by S. Merrill)
4,8:11.0,96-103,Nuggets,Shooting foul by J. Harden (drawn by N. Jokić)
4,8:11.0,96-104,Nuggets,N. Jokić makes free throw 1 of 2
4,8:11.0,96-104,Cavaliers,J. Tyson enters the game for D. Mitchell
4,8:11.0,96-104,Nuggets,C. Braun enters the game for T. Hardaway
4,8:11.0,96-104,Nuggets,N. Jokić misses free throw 2 of 2
4,8:09.0,96-104,Cavaliers,Defensive rebound by J. Harden
4,8:01.0,96-104,Cavaliers,J. Harden misses 3-pt jump shot from 25 ft
4,7:58.0,96-104,Cavaliers,Offensive rebound by J. Harden
4,7:49.0,96-104,Cavaliers,K. Ellis misses 3-pt jump shot from 23 ft
4,7:46.0,96-104,Cavaliers,Offensive rebound by J. Allen
4,7:44.0,96-104,Cavaliers,J. Harden misses 3-pt jump shot from 25 ft
4,7:40.0,96-104,Nuggets,Defensive rebound by N. Jokić
4,7:31.0,96-104,Nuggets,J. Strawther misses 3-pt jump shot from 23 ft
4,7:28.0,96-104,Nuggets,Offensive rebound by C. Braun
4,7:28.0,96-104,Nuggets,Shooting foul by S. Merrill (drawn by C. Braun)
4,7:28.0,96-105,Nuggets,C. Braun makes free throw 1 of 2
4,7:28.0,96-105,Nuggets,B. Brown enters the game for J. Pickett
4,7:28.0,96-106,Nuggets,C. Braun makes free throw 2 of 2
4,7:17.0,99-106,Cavaliers,J. Tyson makes 3-pt jump shot from 25 ft (assist by J. Harden)
4,6:56.0,99-106,Nuggets,B. Brown misses 3-pt jump shot from 24 ft
4,6:54.0,99-106,Cavaliers,Defensive rebound by J. Allen
4,6:45.0,99-106,Cavaliers,J. Harden misses 2-pt layup from 5 ft
4,6:41.0,99-106,Nuggets,Defensive rebound by J. Strawther
4,6:37.0,99-106,Nuggets,C. Johnson misses 3-pt jump shot from 26 ft
4,6:34.0,99-106,Cavaliers,Defensive rebound by Team
4,6:34.0,99-106,Nuggets,J. Murray enters the game for J. Strawther
4,6:12.0,102-106,Cavaliers,S. Merrill makes 3-pt jump shot from 28 ft (assist by J. Harden)
4,6:11.0,102-106,Nuggets,Denver full timeout
4,6:11.0,102-106,Nuggets,J. Valančiūnas enters the game for N. Jokić
4,5:52.0,102-106,Nuggets,Shooting foul by J. Tyson (drawn by J. Valančiūnas)
4,5:52.0,102-106,Nuggets,J. Valančiūnas misses free throw 1 of 2
4,5:52.0,102-106,Nuggets,Offensive rebound by Team
4,5:52.0,102-106,Nuggets,J. Valančiūnas misses free throw 2 of 2
4,5:50.0,102-106,Cavaliers,Defensive rebound by J. Harden
4,5:44.0,102-106,Cavaliers,K. Ellis misses 3-pt jump shot from 23 ft
4,5:41.0,102-106,Nuggets,Defensive rebound by J. Murray
4,5:32.0,102-106,Nuggets,Turnover by J. Murray (bad pass; steal by K. Ellis)
4,5:29.0,104-106,Cavaliers,J. Allen makes 2-pt dunk from 1 ft (assist by J. Harden)
4,5:11.0,104-106,Nuggets,B. Brown misses 2-pt layup from 7 ft (block by K. Ellis)
4,5:11.0,104-106,Nuggets,Offensive rebound by Team
4,5:11.0,104-106,Cavaliers,D. Mitchell enters the game for K. Ellis
4,5:11.0,104-106,Nuggets,T. Hardaway enters the game for C. Johnson
4,5:08.0,104-106,Nuggets,T. Hardaway misses 3-pt jump shot from 27 ft
4,5:05.0,104-106,Cavaliers,Defensive rebound by J. Allen
4,4:56.0,104-106,Cavaliers,J. Allen misses 2-pt hook shot from 5 ft
4,4:54.0,104-106,Nuggets,Defensive rebound by J. Murray
4,4:40.0,104-109,Nuggets,C. Braun makes 3-pt jump shot from 25 ft (assist by J. Murray)
4,4:27.0,104-109,Cavaliers,J. Allen misses 2-pt jump shot from 7 ft
4,4:25.0,104-109,Nuggets,Defensive rebound by J. Valančiūnas
4,4:25.0,104-109,Nuggets,Personal foul by J. Allen (drawn by J. Valančiūnas)
4,4:25.0,104-109,Nuggets,Denver full timeout
4,4:25.0,104-109,Nuggets,Instant Replay (Challenge: Ruling Stands)
4,4:25.0,104-110,Nuggets,J. Valančiūnas makes free throw 1 of 2
4,4:25.0,104-111,Nuggets,J. Valančiūnas makes free throw 2 of 2
4,4:03.0,107-111,Cavaliers,J. Tyson makes 3-pt jump shot from 27 ft (assist by J. Harden)
4,3:37.0,107-111,Nuggets,J. Murray misses 3-pt jump shot from 26 ft
4,3:34.0,107-111,Cavaliers,Defensive rebound by J. Tyson
4,3:24.0,107-111,Cavaliers,Shooting foul by J. Valančiūnas (drawn by J. Allen)
4,3:24.0,108-111,Cavaliers,J. Allen makes free throw 1 of 2
4,3:24.0,108-111,Nuggets,Denver full timeout
4,3:24.0,108-111,Nuggets,N. Jokić enters the game for J. Valančiūnas
4,3:24.0,108-111,Cavaliers,J. Allen misses free throw 2 of 2
4,3:22.0,108-111,Nuggets,Defensive rebound by J. Murray
4,3:00.0,108-111,Nuggets,B. Brown misses 2-pt jump shot from 11 ft
4,2:58.0,108-111,Cavaliers,Defensive rebound by J. Allen
4,2:50.0,110-111,Cavaliers,D. Mitchell makes 2-pt layup from 3 ft
4,2:37.0,110-113,Nuggets,T. Hardaway makes 2-pt jump shot from 9 ft (assist by N. Jokić)
4,2:14.0,112-113,Cavaliers,J. Allen makes 2-pt layup from 3 ft (assist by D. Mitchell)
4,1:58.0,112-113,Nuggets,J. Murray misses 2-pt jump shot from 21 ft
4,1:56.0,112-113,Nuggets,Offensive rebound by B. Brown
4,1:47.0,112-113,Nuggets,Shooting foul by J. Allen (drawn by N. Jokić)
4,1:47.0,112-113,Cavaliers,Cleveland full timeout
4,1:47.0,112-113,Cavaliers,Instant Replay (Challenge: Ruling Stands)
4,1:47.0,112-113,Nuggets,C. Johnson enters the game for B. Brown
4,1:47.0,112-114,Nuggets,N. Jokić makes free throw 1 of 2
4,1:47.0,112-115,Nuggets,N. Jokić makes free throw 2 of 2
4,1:40.0,114-115,Cavaliers,J. Allen makes 2-pt dunk from 1 ft (assist by D. Mitchell)
4,1:27.0,114-117,Nuggets,N. Jokić makes 2-pt hook shot from 6 ft
4,1:06.0,114-117,Cavaliers,J. Tyson misses 3-pt jump shot from 23 ft
4,1:01.0,114-117,Nuggets,Defensive rebound by N. Jokić
4,0:43.0,114-117,Nuggets,Turnover by N. Jokić (lost ball; steal by S. Merrill)
4,0:38.0,114-117,Cavaliers,D. Mitchell misses 2-pt layup from 5 ft
4,0:38.0,114-117,Cavaliers,Offensive rebound by Team
4,0:38.0,114-117,Nuggets,Loose ball foul by C. Johnson (drawn by J. Allen)
4,0:32.0,117-117,Cavaliers,J. Harden makes 3-pt jump shot from 25 ft
4,0:31.0,117-117,Cavaliers,Instant Replay (Request: Ruling Stands)
4,0:09.0,117-117,Nuggets,T. Hardaway misses 3-pt jump shot from 27 ft
4,0:06.0,117-117,Cavaliers,Defensive rebound by J. Allen
4,0:00.0,117-117,Cavaliers,Personal foul by J. Murray (drawn by D. Mitchell)
4,0:00.0,118-117,Cavaliers,D. Mitchell makes free throw 1 of 2
4,0:00.0,119-117,Cavaliers,D. Mitchell makes free throw 2 of 2
4,0:00.0,119-117,Nuggets,Denver full timeout
4,0:00.0,119-117,Nuggets,N. Jokić misses 2-pt jump shot from 22 ft
4,0:00.0,119-117,Nuggets,Offensive rebound by Team
