quarter,time,score,team,description
4,8:31.0,95-94,Rockets,D. Finney-Smith misses 3-pt jump shot from 25 ft
4,8:29.0,95-94,76ers,Defensive rebound by Q. Grimes
4,8:20.0,95-94,76ers,J. Embiid misses 2-pt jump shot from 17 ft
4,8:18.0,95-94,Rockets,Defensive rebound by D. Finney-Smith
4,8:11.0,98-94,Rockets,R. Sheppard makes 3-pt jump shot from 26 ft
4,8:01.0,98-94,76ers,Philadelphia full timeout
4,8:01.0,98-94,Rockets,J. Smith enters the game for D. Finney-Smith
4,8:01.0,98-94,76ers,T. Maxey enters the game for Q. Grimes
4,8:01.0,98-94,76ers,K. Oubre enters the game for T. Watford
4,7:51.0,98-94,76ers,K. Oubre misses 2-pt layup from 2 ft (block by C. Capela)
4,7:49.0,98-94,Rockets,Defensive rebound by J. Smith
4,7:43.0,100-94,Rockets,J. Smith makes 2-pt dunk from 1 ft (assist by K. Durant)
4,7:26.0,100-96,76ers,J. Embiid makes 2-pt layup from 3 ft (assist by T. Maxey)
4,7:00.0,102-96,Rockets,K. Durant makes 2-pt jump shot from 18 ft (assist by R. Sheppard)
4,6:35.0,102-96,76ers,P. George misses 3-pt jump shot from 24 ft
4,6:29.0,102-96,76ers,Offensive rebound by J. Embiid
4,6:29.0,102-96,76ers,J. Embiid misses 2-pt layup at rim
4,6:29.0,102-96,Rockets,Defensive rebound by A. Thompson
4,6:25.0,105-96,Rockets,R. Sheppard makes 3-pt jump shot from 23 ft (assist by A. Thompson)
4,6:01.0,105-99,76ers,J. Embiid makes 3-pt jump shot from 27 ft (assist by T. Maxey)
4,5:40.0,105-99,Rockets,A. Thompson misses 2-pt layup from 3 ft
4,5:38.0,105-99,76ers,Defensive rebound by P. George
4,5:36.0,105-99,76ers,T. Maxey misses 3-pt jump shot from 27 ft
4,5:32.0,105-99,Rockets,Defensive rebound by K. Durant
4,5:24.0,105-99,Rockets,R. Sheppard misses 2-pt layup from 2 ft
4,5:22.0,105-99,76ers,Defensive rebound by J. Embiid
4,5:21.0,105-99,76ers,Turnover by J. Embiid (lost ball; steal by R. Sheppard)
4,5:08.0,105-99,Rockets,J. Smith misses 3-pt jump shot from 25 ft
4,5:04.0,105-99,Rockets,Offensive rebound by Team
4,5:04.0,105-99,Rockets,J. Okogie enters the game for C. Capela
4,5:04.0,105-99,Rockets,A. Şengün enters the game for A. Thompson
4,4:58.0,107-99,Rockets,J. Smith makes 2-pt dunk from 1 ft (assist by A. Şengün)
4,4:58.0,107-99,76ers,Philadelphia full timeout
4,4:58.0,107-99,Rockets,T. Eason enters the game for K. Durant
4,4:40.0,107-101,76ers,J. Embiid makes 2-pt layup from 2 ft (assist by T. Maxey)
4,4:18.0,107-101,Rockets,A. Şengün misses 2-pt jump shot from 7 ft
4,4:15.0,107-101,76ers,Defensive rebound by K. Oubre
4,4:14.0,107-101,76ers,Turnover by K. Oubre (bad pass; steal by A. Şengün)
4,4:10.0,107-101,Rockets,T. Eason misses 3-pt jump shot from 26 ft
4,4:08.0,107-101,76ers,Defensive rebound by K. Oubre
4,4:01.0,107-101,76ers,T. Maxey misses 3-pt jump shot from 24 ft
4,3:59.0,107-101,76ers,Offensive rebound by J. Embiid
4,3:59.0,107-101,76ers,Personal foul by T. Eason (drawn by J. Embiid)
4,3:48.0,107-103,76ers,T. Maxey makes 2-pt layup from 2 ft (assist by J. Embiid)
4,3:32.0,107-103,Rockets,R. Sheppard misses 2-pt jump shot from 8 ft
4,3:29.0,107-103,Rockets,Offensive rebound by J. Smith
4,3:26.0,110-103,Rockets,T. Eason makes 3-pt jump shot from 25 ft (assist by J. Smith)
4,3:11.0,110-105,76ers,T. Maxey makes 2-pt layup from 2 ft (assist by J. Embiid)
4,3:11.0,110-105,76ers,Shooting foul by J. Okogie (drawn by T. Maxey)
4,3:11.0,110-105,Rockets,K. Durant enters the game for J. Okogie
4,3:11.0,110-106,76ers,T. Maxey makes free throw 1 of 1
4,2:56.0,110-106,Rockets,Turnover by J. Smith (lost ball; steal by J. Embiid)
4,2:53.0,110-108,76ers,T. Maxey makes 2-pt layup from 3 ft (assist by K. Oubre)
4,2:53.0,110-108,Rockets,Violation by Team (def goaltending)
4,2:33.0,113-108,Rockets,T. Eason makes 3-pt jump shot from 23 ft (assist by J. Smith)
4,2:11.0,113-111,76ers,P. George makes 3-pt jump shot from 22 ft (assist by J. Embiid)
4,1:48.0,113-111,Rockets,J. Smith misses 3-pt jump shot from 26 ft
4,1:45.0,113-111,76ers,Defensive rebound by P. George
4,1:31.0,113-113,76ers,T. Maxey makes 2-pt jump shot from 20 ft (assist by J. Embiid)
4,1:09.0,115-113,Rockets,K. Durant makes 2-pt jump shot from 14 ft
4,0:57.0,115-113,76ers,Turnover by J. Embiid (out of bounds lost ball)
4,0:57.0,115-113,Rockets,A. Thompson enters the game for T. Eason
4,0:43.0,115-113,Rockets,Turnover by K. Durant (bad pass; steal by P. George)
4,0:40.0,115-115,76ers,T. Maxey makes 2-pt layup from 3 ft (assist by P. George)
4,0:34.0,115-115,Rockets,R. Sheppard misses 2-pt layup from 2 ft
4,0:32.0,115-115,Rockets,Offensive rebound by A. Şengün
4,0:27.0,115-115,Rockets,Personal foul by T. Maxey (drawn by K. Durant)
4,0:15.0,115-115,Rockets,K. Durant misses 2-pt jump shot from 22 ft
4,0:13.0,115-115,76ers,Defensive rebound by P. George
4,0:13.0,115-115,76ers,Philadelphia full timeout
4,0:13.0,115-115,Rockets,T. Eason enters the game for A. Şengün
4,0:13.0,115-115,Rockets,D. Finney-Smith enters the game for R. Sheppard
4,0:03.0,115-115,76ers,T. Maxey misses 2-pt layup from 2 ft (block by K. Durant)
4,0:01.0,115-115,76ers,Offensive rebound by Team
4,0:01.0,115-115,Rockets,A. Şengün enters the game for D. Finney-Smith
4,0:00.0,115-115,76ers,Philadelphia full timeout
4,4:37.0,115-115,Rockets,Turnover by A. Şengün (bad pass; steal by P. George)
4,4:18.0,115-118,76ers,P. George makes 3-pt jump shot from 26 ft (assist by J. Embiid)
4,4:02.0,115-118,Rockets,J. Smith misses 3-pt jump shot from 28 ft
4,3:58.0,115-118,76ers,Defensive rebound by V. Edgecombe
4,3:37.0,115-118,76ers,P. George misses 2-pt jump shot from 4 ft
4,3:36.0,115-118,76ers,Offensive rebound by V. Edgecombe
4,3:34.0,115-120,76ers,V. Edgecombe makes 2-pt layup from 3 ft
4,3:19.0,118-120,Rockets,K. Durant makes 3-pt jump shot from 27 ft
4,2:54.0,118-120,76ers,V. Edgecombe misses 3-pt jump shot from 24 ft
4,2:53.0,118-120,Rockets,Defensive rebound by T. Eason
4,2:52.0,118-120,Rockets,Personal foul by P. George (drawn by T. Eason)
4,2:36.0,120-120,Rockets,A. Thompson makes 2-pt layup from 2 ft
4,2:28.0,120-122,76ers,T. Maxey makes 2-pt layup from 4 ft
4,2:05.0,120-122,Rockets,Turnover by T. Eason (lost ball; steal by T. Maxey)
4,1:47.0,120-122,76ers,Personal foul by A. Thompson (drawn by J. Embiid)
4,1:34.0,120-122,76ers,T. Maxey misses 2-pt layup from 1 ft
4,1:32.0,120-122,Rockets,Defensive rebound by A. Şengün
4,1:16.0,120-122,Rockets,A. Şengün misses 2-pt layup from 4 ft (block by P. George)
4,1:13.0,120-122,76ers,Defensive rebound by P. George
4,1:10.0,120-124,76ers,K. Oubre makes 2-pt layup from 2 ft
4,0:56.0,120-124,Rockets,K. Durant misses 2-pt jump shot from 7 ft
4,0:56.0,120-124,Rockets,Offensive rebound by Team
4,0:56.0,120-124,76ers,Loose ball foul by P. George (drawn by A. Şengün)
4,0:54.0,120-124,Rockets,Offensive foul by K. Durant (drawn by V. Edgecombe)
4,0:54.0,120-124,Rockets,Turnover by K. Durant (offensive foul)
4,0:35.0,120-124,76ers,Turnover by V. Edgecombe (lost ball; steal by T. Eason)
4,0:31.0,120-124,Rockets,K. Durant misses 3-pt jump shot from 27 ft
4,0:28.0,120-124,Rockets,Offensive rebound by A. Thompson
4,0:27.0,120-124,Rockets,K. Durant misses 3-pt jump shot from 28 ft
4,0:23.0,120-124,Rockets,Offensive rebound by T. Eason
4,0:23.0,122-124,Rockets,K. Durant makes 2-pt jump shot from 11 ft (assist by T. Eason)
4,0:18.0,122-124,76ers,Personal take foul by A. Thompson (drawn by T. Maxey)
4,0:18.0,122-125,76ers,T. Maxey makes free throw 1 of 2
4,0:18.0,122-126,76ers,T. Maxey makes free throw 2 of 2
4,0:13.0,122-126,Rockets,Turnover by A. Thompson (lost ball; steal by V. Edgecombe)
4,0:06.0,122-128,76ers,T. Maxey makes 2-pt dunk at rim (assist by J. Embiid)
