quarter,time,score,team,description
2,8:13.0,40-41,Hawks,J. Johnson enters the game for O. Okongwu
2,7:54.0,42-41,76ers,V. Edgecombe makes 2-pt layup from 2 ft (assist by K. Lowry)
2,7:45.0,42-44,Hawks,L. Kennard makes 3-pt jump shot from 26 ft (assist by N. Alexander-Walker)
2,7:30.0,42-44,76ers,P. George misses 2-pt layup from 1 ft
2,7:29.0,42-44,Hawks,Defensive rebound by Team
2,7:20.0,42-44,Hawks,D. Daniels misses 3-pt jump shot from 26 ft
2,7:16.0,42-44,Hawks,Offensive rebound by L. Kennard
2,7:14.0,42-44,Hawks,N. Alexander-Walker misses 3-pt jump shot from 24 ft
2,7:12.0,42-44,76ers,Defensive rebound by Team
2,7:12.0,42-44,Hawks,Loose ball foul by A. Newell (drawn by K. Lowry)
2,7:12.0,42-44,76ers,Q. Grimes enters the game for P. George
2,7:04.0,42-44,76ers,Q. Grimes misses 3-pt jump shot from 24 ft
2,7:03.0,42-44,76ers,Offensive rebound by J. Walker
2,7:03.0,42-44,76ers,Shooting foul by J. Johnson (drawn by J. Walker)
2,7:03.0,42-44,76ers,J. Walker misses free throw 1 of 2
2,7:03.0,42-44,76ers,Offensive rebound by Team
2,7:03.0,43-44,76ers,J. Walker makes free throw 2 of 2
2,6:49.0,43-46,Hawks,D. Daniels makes 2-pt layup from 1 ft (assist by A. Newell)
2,6:34.0,45-46,76ers,V. Edgecombe makes 2-pt layup from 1 ft (assist by A. Drummond)
2,6:23.0,45-46,Hawks,N. Alexander-Walker misses 2-pt layup from 4 ft
2,6:20.0,45-46,76ers,Defensive rebound by A. Drummond
2,6:14.0,45-46,76ers,Turnover by K. Lowry (traveling)
2,6:14.0,45-46,Hawks,Atlanta full timeout
2,6:14.0,45-46,76ers,J. Embiid enters the game for J. Walker
2,6:02.0,45-46,Hawks,Shooting foul by K. Lowry (drawn by D. Daniels)
2,6:02.0,45-46,Hawks,D. Daniels misses free throw 1 of 2
2,6:02.0,45-46,Hawks,Offensive rebound by Team
2,6:02.0,45-46,Hawks,O. Okongwu enters the game for A. Newell
2,6:02.0,45-46,Hawks,D. Daniels misses free throw 2 of 2
2,5:59.0,45-46,76ers,Defensive rebound by A. Drummond
2,5:47.0,47-46,76ers,J. Embiid makes 2-pt jump shot from 14 ft (assist by V. Edgecombe)
2,5:35.0,47-46,Hawks,Turnover by D. Daniels (bad pass)
2,5:35.0,47-46,Hawks,V. Krejci enters the game for L. Kennard
2,5:16.0,47-46,76ers,V. Edgecombe misses 3-pt jump shot from 26 ft
2,5:13.0,47-46,Hawks,Defensive rebound by O. Okongwu
2,5:05.0,47-46,Hawks,O. Okongwu misses 2-pt jump shot from 8 ft
2,5:03.0,47-46,Hawks,Offensive rebound by Team
2,5:03.0,47-46,76ers,Loose ball foul by K. Lowry (drawn by D. Daniels)
2,4:57.0,47-46,Hawks,V. Krejci misses 3-pt jump shot from 23 ft
2,4:53.0,47-46,Hawks,Offensive rebound by O. Okongwu
2,4:53.0,47-46,Hawks,O. Okongwu misses 2-pt layup from 3 ft
2,4:53.0,47-46,76ers,Defensive rebound by J. Embiid
2,4:46.0,47-46,76ers,V. Edgecombe misses 2-pt layup from 3 ft
2,4:43.0,47-46,Hawks,Defensive rebound by V. Krejci
2,4:38.0,47-49,Hawks,O. Okongwu makes 3-pt jump shot from 27 ft (assist by J. Johnson)
2,4:24.0,47-49,76ers,J. Embiid misses 3-pt jump shot from 24 ft
2,4:19.0,47-49,Hawks,Defensive rebound by N. Alexander-Walker
2,4:17.0,47-49,Hawks,Turnover by N. Alexander-Walker (bad pass; steal by Q. Grimes)
2,4:14.0,47-49,76ers,Personal foul by V. Krejci (drawn by Q. Grimes)
2,4:14.0,48-49,76ers,Q. Grimes makes free throw 1 of 2
2,4:14.0,48-49,76ers,D. Barlow enters the game for A. Drummond
2,4:14.0,49-49,76ers,Q. Grimes makes free throw 2 of 2
2,3:59.0,49-49,Hawks,Personal foul by D. Barlow (drawn by O. Okongwu)
2,3:50.0,49-49,Hawks,O. Okongwu misses 2-pt layup from 9 ft
2,3:45.0,49-49,Hawks,Offensive rebound by O. Okongwu
2,3:45.0,49-51,Hawks,O. Okongwu makes 2-pt layup at rim
2,3:39.0,49-51,76ers,V. Edgecombe misses 3-pt jump shot from 25 ft
2,3:37.0,49-51,Hawks,Defensive rebound by J. Johnson
2,3:32.0,49-51,Hawks,J. Johnson misses 2-pt layup from 3 ft (block by J. Embiid)
2,3:28.0,49-51,76ers,Defensive rebound by K. Lowry
2,3:27.0,49-51,76ers,Q. Grimes misses 2-pt layup from 1 ft (block by D. Daniels)
2,3:26.0,49-51,Hawks,Defensive rebound by N. Alexander-Walker
2,3:09.0,49-54,Hawks,V. Krejci makes 3-pt jump shot from 27 ft (assist by J. Johnson)
2,2:52.0,49-54,76ers,Shooting foul by O. Okongwu (drawn by J. Embiid)
2,2:52.0,49-54,76ers,Philadelphia full timeout
2,2:52.0,50-54,76ers,J. Embiid makes free throw 1 of 2
2,2:52.0,51-54,76ers,J. Embiid makes free throw 2 of 2
2,2:36.0,51-54,Hawks,J. Johnson misses 2-pt jump shot from 12 ft
2,2:31.0,51-54,76ers,Defensive rebound by D. Barlow
2,2:23.0,51-54,76ers,J. Embiid misses 2-pt jump shot from 10 ft
2,2:20.0,51-54,Hawks,Defensive rebound by J. Johnson
2,2:12.0,51-54,Hawks,J. Johnson misses 3-pt jump shot from 26 ft
2,2:10.0,51-54,76ers,Defensive rebound by D. Barlow
2,1:57.0,51-54,76ers,Turnover by D. Barlow (traveling)
2,1:47.0,51-54,Hawks,O. Okongwu misses 3-pt jump shot from 26 ft
2,1:43.0,51-54,76ers,Defensive rebound by J. Embiid
2,1:36.0,51-54,76ers,J. Embiid misses 2-pt jump shot from 6 ft
2,1:32.0,51-54,76ers,Offensive rebound by J. Embiid
2,1:32.0,53-54,76ers,J. Embiid makes 2-pt layup at rim
2,1:27.0,53-56,Hawks,D. Daniels makes 2-pt layup from 2 ft
2,1:08.0,53-56,76ers,Shooting foul by J. Johnson (drawn by D. Barlow)
2,1:08.0,54-56,76ers,D. Barlow makes free throw 1 of 2
2,1:08.0,55-56,76ers,D. Barlow makes free throw 2 of 2
2,0:43.0,55-56,Hawks,Turnover by Team (shot clock)
2,0:38.0,55-56,Hawks,Flagrant foul type 1 by J. Embiid (drawn by O. Okongwu)
2,0:38.0,55-56,76ers,Turnover by J. Embiid (offensive foul)
2,0:38.0,55-56,76ers,Instant Replay (Request: Ruling Stands)
2,0:38.0,55-56,Hawks,O. Okongwu misses flagrant free throw 1 of 2
2,0:38.0,55-56,Hawks,Offensive rebound by Team
2,0:38.0,55-57,Hawks,O. Okongwu makes flagrant free throw 2 of 2
2,0:33.0,55-59,Hawks,V. Krejci makes 2-pt jump shot from 9 ft (assist by J. Johnson)
2,0:26.0,55-59,76ers,K. Lowry misses 3-pt jump shot from 24 ft
2,0:23.0,55-59,Hawks,Defensive rebound by D. Daniels
2,0:07.0,55-59,Hawks,J. Johnson misses 2-pt jump shot from 9 ft
2,0:06.0,55-59,76ers,Defensive rebound by J. Embiid
2,0:00.0,55-59,76ers,V. Edgecombe misses 3-pt jump shot from 24 ft
2,0:00.0,55-59,76ers,Offensive rebound by Team
3,11:48.0,55-59,76ers,J. Embiid misses 2-pt layup from 2 ft
3,11:45.0,55-59,Hawks,Defensive rebound by O. Okongwu
3,11:34.0,55-61,Hawks,J. Johnson makes 2-pt jump shot from 5 ft (assist by O. Okongwu)
3,11:16.0,55-61,76ers,Personal foul by N. Alexander-Walker (drawn by Q. Grimes)
3,11:10.0,55-61,76ers,Q. Grimes misses 3-pt jump shot from 27 ft
