quarter,time,score,team,description
2,3:54.0,53-43,Warriors,Defensive rebound by D. Melton
2,3:39.0,53-45,Warriors,Q. Post makes 2-pt jump shot from 22 ft (assist by G. Payton)
2,3:22.0,53-45,76ers,K. Oubre misses 3-pt jump shot from 26 ft
2,3:20.0,53-45,76ers,Offensive rebound by Team
2,3:20.0,53-45,Warriors,Loose ball foul by P. Spencer (drawn by D. Barlow)
2,3:20.0,53-45,Warriors,B. Podziemski enters the game for D. Melton
2,3:11.0,53-45,76ers,K. Oubre misses 3-pt jump shot from 24 ft
2,3:08.0,53-45,76ers,Offensive rebound by A. Drummond
2,3:06.0,53-45,76ers,A. Drummond misses 2-pt layup from 4 ft
2,3:03.0,53-45,Warriors,Defensive rebound by P. Spencer
2,2:58.0,53-47,Warriors,B. Hield makes 2-pt layup from 4 ft (assist by P. Spencer)
2,2:42.0,53-47,76ers,Shooting foul by B. Podziemski (drawn by T. Maxey)
2,2:42.0,54-47,76ers,T. Maxey makes free throw 1 of 2
2,2:42.0,54-47,76ers,V. Edgecombe enters the game for Q. Grimes
2,2:42.0,54-47,Warriors,D. Green enters the game for Q. Post
2,2:42.0,54-47,Warriors,M. Moody enters the game for P. Spencer
2,2:42.0,55-47,76ers,T. Maxey makes free throw 2 of 2
2,2:33.0,55-47,Warriors,B. Hield misses 2-pt layup from 5 ft
2,2:31.0,55-47,76ers,Defensive rebound by A. Drummond
2,2:20.0,55-47,76ers,K. Oubre misses 2-pt layup from 4 ft
2,2:19.0,55-47,Warriors,Defensive rebound by D. Green
2,2:11.0,55-50,Warriors,M. Moody makes 3-pt jump shot from 26 ft (assist by D. Green)
2,2:11.0,55-50,76ers,Q. Grimes enters the game for V. Edgecombe
2,2:11.0,55-50,Warriors,D. Melton enters the game for D. Green
2,2:11.0,55-50,Warriors,Q. Post enters the game for M. Moody
2,2:11.0,55-50,Warriors,P. Spencer enters the game for B. Podziemski
2,2:06.0,55-50,Warriors,Instant Replay
2,2:06.0,55-50,76ers,V. Edgecombe enters the game for Q. Grimes
2,2:06.0,55-50,Warriors,D. Green enters the game for D. Melton
2,2:06.0,55-50,Warriors,M. Moody enters the game for Q. Post
2,2:06.0,55-50,Warriors,B. Podziemski enters the game for P. Spencer
2,1:50.0,55-50,76ers,Turnover by K. Oubre (lost ball; steal by B. Hield)
2,1:42.0,55-52,Warriors,B. Podziemski makes 2-pt layup from 2 ft (assist by B. Hield)
2,1:28.0,55-52,76ers,D. Barlow misses 2-pt jump shot from 6 ft
2,1:25.0,55-52,Warriors,Defensive rebound by D. Green
2,1:22.0,55-52,Warriors,Shooting foul by V. Edgecombe (drawn by B. Hield)
2,1:22.0,55-52,Warriors,B. Hield misses free throw 1 of 2
2,1:22.0,55-52,Warriors,Offensive rebound by Team
2,1:22.0,55-52,76ers,T. Watford enters the game for A. Drummond
2,1:22.0,55-53,Warriors,B. Hield makes free throw 2 of 2
2,1:05.0,55-53,76ers,T. Maxey misses 3-pt jump shot from 27 ft
2,1:02.0,55-53,76ers,Offensive rebound by K. Oubre
2,0:51.0,55-53,76ers,D. Barlow misses 2-pt layup from 3 ft
2,0:49.0,55-53,Warriors,Defensive rebound by B. Podziemski
2,0:37.0,55-53,Warriors,B. Hield misses 2-pt layup from 5 ft (block by T. Watford)
2,0:34.0,55-53,76ers,Defensive rebound by V. Edgecombe
2,0:31.0,55-53,76ers,Shooting foul by M. Moody (drawn by T. Maxey)
2,0:31.0,56-53,76ers,T. Maxey makes free throw 1 of 3
2,0:31.0,57-53,76ers,T. Maxey makes free throw 2 of 3
2,0:31.0,57-53,76ers,A. Bona enters the game for D. Barlow
2,0:31.0,57-53,Warriors,D. Melton enters the game for G. Payton
2,0:31.0,58-53,76ers,T. Maxey makes free throw 3 of 3
2,0:09.0,58-55,Warriors,D. Melton makes 2-pt layup from 4 ft (assist by D. Green)
2,0:00.0,58-55,76ers,V. Edgecombe misses 3-pt jump shot from 25 ft (block by B. Podziemski)
2,0:00.0,58-55,76ers,Offensive rebound by Team
3,11:44.0,58-55,Warriors,D. Green misses 3-pt jump shot from 25 ft
3,11:42.0,58-55,76ers,Defensive rebound by V. Edgecombe
3,11:38.0,58-55,76ers,Turnover by V. Edgecombe (bad pass)
3,11:17.0,58-55,Warriors,G. Santos misses 3-pt jump shot from 24 ft
3,11:11.0,58-55,76ers,Defensive rebound by K. Oubre
3,10:54.0,58-55,76ers,V. Edgecombe misses 2-pt jump shot from 15 ft
3,10:52.0,58-55,Warriors,Defensive rebound by G. Santos
3,10:38.0,58-55,Warriors,A. Horford misses 3-pt jump shot from 26 ft
3,10:34.0,58-55,76ers,Defensive rebound by T. Maxey
3,10:16.0,58-55,76ers,A. Drummond misses 2-pt hook shot from 8 ft
3,10:14.0,58-55,76ers,Offensive rebound by D. Barlow
3,10:14.0,58-55,76ers,Shooting foul by A. Horford (drawn by D. Barlow)
3,10:14.0,59-55,76ers,D. Barlow makes free throw 1 of 2
3,10:14.0,60-55,76ers,D. Barlow makes free throw 2 of 2
3,9:59.0,60-55,Warriors,B. Podziemski misses 3-pt jump shot from 25 ft
3,9:56.0,60-55,76ers,Defensive rebound by T. Maxey
3,9:42.0,60-55,76ers,Personal foul by M. Moody (drawn by K. Oubre)
3,9:33.0,60-55,Warriors,Violation by Team (kicked ball)
3,9:33.0,60-55,Warriors,D. Melton enters the game for G. Santos
3,9:18.0,60-55,76ers,K. Oubre misses 3-pt jump shot from 26 ft
3,9:16.0,60-55,76ers,Offensive rebound by D. Barlow
3,9:15.0,60-55,76ers,V. Edgecombe misses 3-pt jump shot from 26 ft
3,9:12.0,60-55,76ers,Offensive rebound by D. Barlow
3,8:58.0,62-55,76ers,V. Edgecombe makes 2-pt jump shot from 11 ft
3,8:43.0,62-55,Warriors,D. Melton misses 3-pt jump shot from 23 ft
3,8:38.0,62-55,76ers,Defensive rebound by A. Drummond
3,8:29.0,62-55,76ers,Shooting foul by D. Melton (drawn by T. Maxey)
3,8:29.0,63-55,76ers,T. Maxey makes free throw 1 of 2
3,8:29.0,64-55,76ers,T. Maxey makes free throw 2 of 2
3,8:10.0,64-55,Warriors,A. Horford misses 2-pt hook shot from 6 ft
3,8:08.0,64-55,76ers,Defensive rebound by A. Drummond
3,7:52.0,67-55,76ers,K. Oubre makes 3-pt jump shot from 26 ft (assist by A. Drummond)
3,7:50.0,67-55,Warriors,Golden State full timeout
3,7:50.0,67-55,Warriors,B. Hield enters the game for A. Horford
3,7:50.0,67-55,Warriors,G. Santos enters the game for M. Moody
3,7:50.0,67-55,Warriors,P. Spencer enters the game for B. Podziemski
3,7:32.0,67-58,Warriors,G. Santos makes 3-pt jump shot from 24 ft (assist by D. Melton)
3,7:21.0,67-58,76ers,Shooting foul by B. Hield (drawn by V. Edgecombe)
3,7:21.0,67-58,76ers,V. Edgecombe misses free throw 1 of 2
3,7:21.0,67-58,76ers,Offensive rebound by Team
3,7:21.0,68-58,76ers,V. Edgecombe makes free throw 2 of 2
3,6:59.0,68-58,Warriors,B. Hield misses 3-pt jump shot from 26 ft
3,6:56.0,68-58,76ers,Defensive rebound by T. Maxey
3,6:35.0,68-58,76ers,V. Edgecombe misses 2-pt jump shot from 15 ft
3,6:30.0,68-58,Warriors,Defensive rebound by D. Melton
3,6:24.0,68-61,Warriors,D. Green makes 3-pt jump shot from 25 ft (assist by G. Santos)
3,6:03.0,68-61,76ers,Turnover by K. Oubre (out of bounds lost ball)
3,5:50.0,68-61,Warriors,D. Green misses 3-pt jump shot from 25 ft
3,5:48.0,68-61,76ers,Defensive rebound by K. Oubre
3,5:40.0,70-61,76ers,V. Edgecombe makes 2-pt layup from 5 ft
3,5:28.0,70-61,Warriors,Personal foul by A. Drummond (drawn by G. Santos)
3,5:28.0,70-61,76ers,Q. Grimes enters the game for D. Barlow
3,5:28.0,70-61,76ers,T. Watford enters the game for K. Oubre
3,5:28.0,70-61,Warriors,Q. Post enters the game for D. Green
3,5:17.0,70-64,Warriors,P. Spencer makes 3-pt jump shot from 24 ft (assist by D. Melton)
3,4:58.0,73-64,76ers,V. Edgecombe makes 3-pt jump shot from 26 ft (assist by Q. Grimes)
3,4:33.0,73-64,Warriors,Turnover by B. Hield (out of bounds lost ball)
3,4:23.0,73-64,Warriors,Loose ball foul by G. Santos (drawn by A. Drummond)
3,4:23.0,74-64,76ers,A. Drummond makes free throw 1 of 2
3,4:23.0,74-64,Warriors,B. Podziemski enters the game for B. Hield
3,4:23.0,74-64,Warriors,W. Richard enters the game for D. Melton
3,4:23.0,74-64,76ers,A. Drummond misses free throw 2 of 2
3,4:20.0,74-64,76ers,Offensive rebound by Q. Grimes
3,4:15.0,74-64,76ers,A. Drummond misses 2-pt dunk from 2 ft
