quarter,time,score,team,description
3,3:12.0,69-70,2026 NBA Eastern Conference First Round Game 3: Celtics,Shooting foul by J. Edwards (drawn by J. Brown)
3,3:12.0,70-70,2026 NBA Eastern Conference First Round Game 3: Celtics,J. Brown makes free throw 1 of 2
3,3:12.0,70-70,2026 NBA Eastern Conference First Round Game 3: Celtics,S. Hauser enters the game for J. Tatum
3,3:12.0,70-70,76ers,P. George enters the game for J. Edwards
3,3:12.0,71-70,2026 NBA Eastern Conference First Round Game 3: Celtics,J. Brown makes free throw 2 of 2
3,2:58.0,71-70,76ers,K. Oubre misses 2-pt jump shot from 8 ft
3,2:56.0,71-70,2026 NBA Eastern Conference First Round Game 3: Celtics,Defensive rebound by J. Walsh
3,2:54.0,71-70,2026 NBA Eastern Conference First Round Game 3: Celtics,Personal foul by K. Oubre (drawn by N. Queta)
3,2:54.0,71-70,76ers,Philadelphia full timeout
3,2:54.0,71-70,76ers,Q. Grimes enters the game for V. Edgecombe
3,2:54.0,72-70,2026 NBA Eastern Conference First Round Game 3: Celtics,N. Queta makes free throw 1 of 2
3,2:54.0,73-70,2026 NBA Eastern Conference First Round Game 3: Celtics,N. Queta makes free throw 2 of 2
3,2:36.0,73-72,76ers,T. Maxey makes 2-pt jump shot from 9 ft
3,2:11.0,73-72,2026 NBA Eastern Conference First Round Game 3: Celtics,J. Walsh misses 3-pt jump shot from 23 ft
3,2:10.0,73-72,76ers,Defensive rebound by Team
3,2:10.0,73-72,2026 NBA Eastern Conference First Round Game 3: Celtics,Loose ball foul by P. Pritchard (drawn by T. Maxey)
3,1:54.0,73-72,76ers,P. George misses 3-pt jump shot from 28 ft
3,1:50.0,73-72,2026 NBA Eastern Conference First Round Game 3: Celtics,Defensive rebound by N. Queta
3,1:38.0,73-72,2026 NBA Eastern Conference First Round Game 3: Celtics,J. Brown misses 2-pt jump shot from 17 ft (block by Q. Grimes)
3,1:37.0,73-72,2026 NBA Eastern Conference First Round Game 3: Celtics,Offensive rebound by J. Brown
3,1:32.0,76-72,2026 NBA Eastern Conference First Round Game 3: Celtics,P. Pritchard makes 3-pt jump shot from 26 ft (assist by J. Brown)
3,1:22.0,76-72,76ers,T. Maxey misses 2-pt layup from 2 ft (block by N. Queta)
3,1:21.0,76-72,76ers,Offensive rebound by Team
3,1:19.0,76-72,76ers,K. Oubre misses 2-pt layup from 4 ft (block by J. Brown)
3,1:16.0,76-72,2026 NBA Eastern Conference First Round Game 3: Celtics,Defensive rebound by J. Walsh
3,1:05.0,76-72,2026 NBA Eastern Conference First Round Game 3: Celtics,Offensive foul by N. Queta (drawn by P. George)
3,1:05.0,76-72,2026 NBA Eastern Conference First Round Game 3: Celtics,Turnover by N. Queta (offensive foul)
3,1:05.0,76-72,2026 NBA Eastern Conference First Round Game 3: Celtics,N. Vučević enters the game for N. Queta
3,0:55.0,76-74,76ers,K. Oubre makes 2-pt jump shot from 8 ft (assist by T. Maxey)
3,0:36.0,79-74,2026 NBA Eastern Conference First Round Game 3: Celtics,P. Pritchard makes 3-pt jump shot from 27 ft
3,0:24.0,79-74,76ers,A. Drummond misses 2-pt layup from 4 ft (block by N. Vučević)
3,0:21.0,79-74,2026 NBA Eastern Conference First Round Game 3: Celtics,Defensive rebound by N. Vučević
3,0:02.0,79-74,2026 NBA Eastern Conference First Round Game 3: Celtics,J. Brown misses 2-pt jump shot from 13 ft (block by T. Maxey)
3,0:01.0,79-74,2026 NBA Eastern Conference First Round Game 3: Celtics,Offensive rebound by P. Pritchard
3,0:00.0,79-74,2026 NBA Eastern Conference First Round Game 3: Celtics,P. Pritchard misses 3-pt jump shot from 23 ft
3,0:00.0,79-74,2026 NBA Eastern Conference First Round Game 3: Celtics,Offensive rebound by Team
4,11:45.0,79-74,76ers,P. George misses 2-pt jump shot from 20 ft
4,11:42.0,79-74,76ers,Offensive rebound by A. Bona
4,11:36.0,79-74,76ers,Turnover by P. George (lost ball; steal by B. Scheierman)
4,11:21.0,79-74,2026 NBA Eastern Conference First Round Game 3: Celtics,B. Scheierman misses 3-pt jump shot from 25 ft
4,11:18.0,79-74,76ers,Defensive rebound by Q. Grimes
4,11:02.0,79-77,76ers,T. Maxey makes 3-pt jump shot from 26 ft
4,10:37.0,82-77,2026 NBA Eastern Conference First Round Game 3: Celtics,N. Vučević makes 3-pt jump shot from 25 ft (assist by J. Tatum)
4,10:18.0,82-77,76ers,Shooting foul by P. Pritchard (drawn by A. Bona)
4,10:18.0,82-77,76ers,Instant Replay (Request: Ruling Stands)
4,10:18.0,82-77,76ers,A. Bona misses free throw 1 of 2
4,10:18.0,82-77,76ers,Offensive rebound by Team
4,10:18.0,82-78,76ers,A. Bona makes free throw 2 of 2
4,10:01.0,82-78,2026 NBA Eastern Conference First Round Game 3: Celtics,Turnover by D. White (bad pass; steal by V. Edgecombe)
4,9:55.0,82-80,76ers,V. Edgecombe makes 2-pt layup from 3 ft (assist by P. George)
4,9:33.0,82-80,2026 NBA Eastern Conference First Round Game 3: Celtics,P. Pritchard misses 3-pt jump shot from 25 ft
4,9:30.0,82-80,76ers,Defensive rebound by V. Edgecombe
4,9:30.0,82-80,76ers,Turnover by V. Edgecombe (traveling)
4,9:30.0,82-80,76ers,K. Oubre enters the game for Q. Grimes
4,9:24.0,84-80,2026 NBA Eastern Conference First Round Game 3: Celtics,J. Tatum makes 2-pt layup from 3 ft (assist by D. White)
4,9:16.0,84-82,76ers,T. Maxey makes 2-pt jump shot from 12 ft
4,8:56.0,84-82,2026 NBA Eastern Conference First Round Game 3: Celtics,Turnover by N. Vučević (bad pass; steal by P. George)
4,8:42.0,84-85,76ers,T. Maxey makes 3-pt jump shot from 28 ft (assist by V. Edgecombe)
4,8:41.0,84-85,2026 NBA Eastern Conference First Round Game 3: Celtics,Boston full timeout
4,8:41.0,84-85,2026 NBA Eastern Conference First Round Game 3: Celtics,J. Brown enters the game for B. Scheierman
4,8:22.0,84-85,2026 NBA Eastern Conference First Round Game 3: Celtics,Personal foul by A. Bona (drawn by J. Tatum)
4,8:22.0,84-85,76ers,A. Drummond enters the game for A. Bona
4,8:11.0,84-85,2026 NBA Eastern Conference First Round Game 3: Celtics,J. Brown misses 2-pt layup from 3 ft (block by K. Oubre)
4,8:09.0,84-85,76ers,Defensive rebound by K. Oubre
4,8:01.0,84-85,76ers,T. Maxey misses 2-pt jump shot from 20 ft
4,7:58.0,84-85,2026 NBA Eastern Conference First Round Game 3: Celtics,Defensive rebound by N. Vučević
4,7:45.0,84-85,2026 NBA Eastern Conference First Round Game 3: Celtics,Offensive foul by J. Brown (drawn by V. Edgecombe)
4,7:45.0,84-85,2026 NBA Eastern Conference First Round Game 3: Celtics,Turnover by J. Brown (offensive foul)
4,7:28.0,84-85,76ers,T. Maxey misses 3-pt jump shot from 28 ft
4,7:25.0,84-85,76ers,Offensive rebound by A. Drummond
4,7:24.0,84-85,76ers,V. Edgecombe misses 3-pt jump shot from 28 ft
4,7:22.0,84-85,2026 NBA Eastern Conference First Round Game 3: Celtics,Defensive rebound by Team
4,7:04.0,86-85,2026 NBA Eastern Conference First Round Game 3: Celtics,J. Tatum makes 2-pt layup from 3 ft
4,7:04.0,86-85,76ers,Violation by Team (def goaltending)
4,6:47.0,86-85,76ers,Turnover by T. Maxey (bad pass; steal by J. Brown)
4,6:44.0,88-85,2026 NBA Eastern Conference First Round Game 3: Celtics,D. White makes 2-pt layup from 2 ft (assist by J. Brown)
4,6:25.0,88-85,76ers,Turnover by V. Edgecombe (traveling)
4,6:10.0,90-85,2026 NBA Eastern Conference First Round Game 3: Celtics,J. Brown makes 2-pt jump shot from 11 ft
4,5:44.0,90-85,76ers,P. George misses 3-pt jump shot from 27 ft
4,5:43.0,90-85,2026 NBA Eastern Conference First Round Game 3: Celtics,Defensive rebound by J. Tatum
4,5:39.0,90-85,2026 NBA Eastern Conference First Round Game 3: Celtics,Shooting foul by V. Edgecombe (drawn by J. Brown)
4,5:39.0,91-85,2026 NBA Eastern Conference First Round Game 3: Celtics,J. Brown makes free throw 1 of 2
4,5:39.0,91-85,76ers,Philadelphia full timeout
4,5:39.0,92-85,2026 NBA Eastern Conference First Round Game 3: Celtics,J. Brown makes free throw 2 of 2
4,5:24.0,92-85,76ers,Shooting foul by N. Vučević (drawn by A. Drummond)
4,5:24.0,92-85,76ers,A. Drummond misses free throw 1 of 2
4,5:24.0,92-85,76ers,Offensive rebound by Team
4,5:24.0,92-85,76ers,A. Drummond misses free throw 2 of 2
4,5:21.0,92-85,2026 NBA Eastern Conference First Round Game 3: Celtics,Defensive rebound by J. Tatum
4,5:10.0,92-85,2026 NBA Eastern Conference First Round Game 3: Celtics,J. Tatum misses 2-pt jump shot from 18 ft
4,5:06.0,92-85,76ers,Defensive rebound by T. Maxey
4,4:53.0,92-88,76ers,A. Drummond makes 3-pt jump shot from 25 ft (assist by T. Maxey)
4,4:34.0,92-88,2026 NBA Eastern Conference First Round Game 3: Celtics,D. White misses 2-pt layup from 1 ft
4,4:33.0,92-88,76ers,Defensive rebound by Team
4,4:21.0,92-88,76ers,T. Maxey misses 3-pt jump shot from 30 ft
4,4:17.0,92-88,76ers,Offensive rebound by K. Oubre
4,4:15.0,92-90,76ers,K. Oubre makes 2-pt layup from 3 ft
4,4:15.0,92-90,2026 NBA Eastern Conference First Round Game 3: Celtics,Boston full timeout
4,4:04.0,92-90,2026 NBA Eastern Conference First Round Game 3: Celtics,N. Vučević misses 3-pt jump shot from 24 ft
4,4:00.0,92-90,2026 NBA Eastern Conference First Round Game 3: Celtics,Offensive rebound by D. White
4,3:49.0,94-90,2026 NBA Eastern Conference First Round Game 3: Celtics,J. Brown makes 2-pt jump shot from 17 ft
4,3:33.0,94-92,76ers,T. Maxey makes 2-pt layup from 3 ft (assist by K. Oubre)
4,3:33.0,94-92,2026 NBA Eastern Conference First Round Game 3: Celtics,Violation by Team (def goaltending)
4,3:14.0,96-92,2026 NBA Eastern Conference First Round Game 3: Celtics,J. Brown makes 2-pt layup from 2 ft (assist by D. White)
4,3:14.0,96-92,76ers,Violation by Team (def goaltending)
4,3:14.0,96-92,76ers,Philadelphia full timeout
4,2:55.0,96-94,76ers,A. Drummond makes 2-pt dunk from 2 ft (assist by P. George)
4,2:39.0,96-94,2026 NBA Eastern Conference First Round Game 3: Celtics,Shooting foul by A. Drummond (drawn by J. Tatum)
4,2:39.0,97-94,2026 NBA Eastern Conference First Round Game 3: Celtics,J. Tatum makes free throw 1 of 2
4,2:39.0,97-94,2026 NBA Eastern Conference First Round Game 3: Celtics,J. Tatum misses free throw 2 of 2
4,2:37.0,97-94,76ers,Defensive rebound by A. Drummond
4,2:19.0,97-96,76ers,A. Drummond makes 2-pt dunk from 2 ft (assist by P. George)
4,1:57.0,100-96,2026 NBA Eastern Conference First Round Game 3: Celtics,J. Tatum makes 3-pt jump shot from 25 ft (assist by N. Vučević)
4,1:41.0,100-98,76ers,P. George makes 2-pt jump shot from 4 ft
4,1:17.0,103-98,2026 NBA Eastern Conference First Round Game 3: Celtics,P. Pritchard makes 3-pt jump shot from 26 ft (assist by J. Tatum)
4,1:00.0,103-98,76ers,Shooting foul by N. Vučević (drawn by K. Oubre)
4,1:00.0,103-98,2026 NBA Eastern Conference First Round Game 3: Celtics,Boston full timeout
4,1:00.0,103-98,2026 NBA Eastern Conference First Round Game 3: Celtics,Instant Replay (Challenge: Stands)
4,1:00.0,103-98,76ers,A. Bona enters the game for A. Drummond
4,1:00.0,103-99,76ers,K. Oubre makes free throw 1 of 2
4,1:00.0,103-100,76ers,K. Oubre makes free throw 2 of 2
4,0:37.0,103-100,2026 NBA Eastern Conference First Round Game 3: Celtics,N. Vučević misses 3-pt jump shot from 23 ft
4,0:34.0,103-100,2026 NBA Eastern Conference First Round Game 3: Celtics,Offensive rebound by D. White
4,0:26.0,106-100,2026 NBA Eastern Conference First Round Game 3: Celtics,J. Tatum makes 3-pt jump shot from 29 ft
4,0:25.0,106-100,76ers,Philadelphia full timeout
4,0:25.0,106-100,2026 NBA Eastern Conference First Round Game 3: Celtics,B. Scheierman enters the game for N. Vučević
4,0:25.0,106-100,76ers,A. Drummond enters the game for A. Bona
4,0:22.0,106-100,76ers,T. Maxey misses 3-pt jump shot from 30 ft
4,0:19.0,106-100,76ers,Offensive rebound by A. Drummond
4,0:16.0,106-100,76ers,T. Maxey misses 3-pt jump shot from 26 ft
4,0:14.0,106-100,2026 NBA Eastern Conference First Round Game 3: Celtics,Defensive rebound by B. Scheierman
4,0:09.0,106-100,2026 NBA Eastern Conference First Round Game 3: Celtics,Personal take foul by P. George (drawn by J. Tatum)
4,0:09.0,106-100,76ers,A. Bona enters the game for A. Drummond
4,0:06.0,106-100,2026 NBA Eastern Conference First Round Game 3: Celtics,Personal take foul by A. Bona (drawn by D. White)
4,0:06.0,106-100,76ers,A. Drummond enters the game for A. Bona
4,0:06.0,107-100,2026 NBA Eastern Conference First Round Game 3: Celtics,D. White makes free throw 1 of 2
4,0:06.0,108-100,2026 NBA Eastern Conference First Round Game 3: Celtics,D. White makes free throw 2 of 2
4,0:00.0,108-100,76ers,T. Maxey misses 3-pt jump shot from 27 ft
4,0:00.0,108-100,76ers,Offensive rebound by Team
