quarter,time,score,team,description
4,9:47.0,114-73,Knicks,J. Alvarado makes 3-pt jump shot from 26 ft (assist by M. Bridges)
4,9:34.0,114-73,76ers,V. Edgecombe misses 2-pt layup from 2 ft
4,9:34.0,114-73,76ers,Offensive rebound by A. Bona
4,9:33.0,114-73,76ers,Shooting foul by M. Bridges (drawn by A. Bona)
4,9:33.0,114-74,76ers,A. Bona makes free throw 1 of 2
4,9:33.0,114-74,Knicks,A. Hukporti enters the game for M. Bridges
4,9:33.0,114-74,Knicks,T. Kolek enters the game for J. Clarkson
4,9:33.0,114-74,Knicks,K. McCullar enters the game for K. Towns
4,9:33.0,114-74,76ers,J. Edwards enters the game for V. Edgecombe
4,9:33.0,114-74,76ers,T. Watford enters the game for K. Oubre
4,9:33.0,114-75,76ers,A. Bona makes free throw 2 of 2
4,9:24.0,114-75,Knicks,J. Alvarado misses 3-pt jump shot from 26 ft
4,9:22.0,114-75,76ers,Defensive rebound by Team
4,9:05.0,114-77,76ers,D. Barlow makes 2-pt layup from 2 ft (assist by M. Beauchamp)
4,8:53.0,117-77,Knicks,M. Diawara makes 3-pt jump shot from 24 ft (assist by T. Kolek)
4,8:39.0,117-77,76ers,J. Edwards misses 2-pt layup from 3 ft
4,8:37.0,117-77,Knicks,Defensive rebound by T. Kolek
4,8:22.0,117-77,Knicks,T. Kolek misses 3-pt jump shot from 26 ft
4,8:19.0,117-77,76ers,Defensive rebound by M. Beauchamp
4,8:17.0,117-77,76ers,Turnover by M. Beauchamp (lost ball; steal by J. Alvarado)
4,8:12.0,117-77,Knicks,J. Alvarado misses 3-pt jump shot from 26 ft
4,8:09.0,117-77,76ers,Defensive rebound by D. Barlow
4,8:07.0,117-77,76ers,Turnover by D. Barlow (bad pass; steal by J. Alvarado)
4,8:01.0,119-77,Knicks,M. Diawara makes 2-pt jump shot from 19 ft (assist by A. Hukporti)
4,7:49.0,119-77,76ers,D. Barlow misses 2-pt hook shot from 5 ft
4,7:47.0,119-77,Knicks,Defensive rebound by T. Kolek
4,7:41.0,122-77,Knicks,J. Alvarado makes 3-pt jump shot from 23 ft (assist by T. Kolek)
4,7:21.0,122-77,76ers,T. Watford misses 2-pt jump shot from 8 ft
4,7:19.0,122-77,Knicks,Defensive rebound by M. Diawara
4,7:12.0,122-77,Knicks,T. Kolek misses 3-pt jump shot from 26 ft
4,7:08.0,122-77,76ers,Defensive rebound by D. Barlow
4,7:01.0,122-77,76ers,J. Edwards misses 2-pt jump shot from 13 ft
4,7:00.0,122-77,Knicks,Defensive rebound by M. Diawara
4,7:00.0,122-77,Knicks,Violation by Team (delay of game)
4,6:47.0,122-77,Knicks,M. Diawara misses 2-pt layup from 4 ft
4,6:47.0,122-77,Knicks,Offensive rebound by Team
4,6:47.0,122-77,76ers,Philadelphia full timeout
4,6:47.0,122-77,Knicks,D. Jones enters the game for J. Alvarado
4,6:47.0,122-77,76ers,J. Broome enters the game for D. Barlow
4,6:47.0,122-77,76ers,D. Terry enters the game for A. Bona
4,6:38.0,122-77,Knicks,M. Diawara misses 3-pt jump shot from 27 ft
4,6:36.0,122-77,76ers,Defensive rebound by J. Edwards
4,6:20.0,122-77,76ers,D. Terry misses 2-pt jump shot from 4 ft
4,6:17.0,122-77,Knicks,Defensive rebound by M. Diawara
4,6:02.0,122-77,Knicks,D. Jones misses 2-pt jump shot from 16 ft
4,5:56.0,122-77,Knicks,Offensive rebound by K. McCullar
4,5:56.0,124-77,Knicks,K. McCullar makes 2-pt layup at rim
4,5:48.0,124-77,76ers,Turnover by D. Terry (bad pass; steal by K. McCullar)
4,5:27.0,126-77,Knicks,K. McCullar makes 2-pt layup from 1 ft (assist by D. Jones)
4,5:16.0,126-77,76ers,D. Terry misses 3-pt jump shot from 27 ft
4,5:13.0,126-77,Knicks,Defensive rebound by A. Hukporti
4,5:04.0,129-77,Knicks,T. Kolek makes 3-pt jump shot from 26 ft (assist by M. Diawara)
4,4:52.0,129-79,76ers,J. Edwards makes 2-pt layup from 2 ft
4,4:39.0,129-79,Knicks,T. Kolek misses 2-pt jump shot from 12 ft
4,4:37.0,129-79,76ers,Defensive rebound by T. Watford
4,4:34.0,129-81,76ers,T. Watford makes 2-pt layup from 2 ft
4,4:11.0,129-81,Knicks,Turnover by T. Kolek (bad pass; steal by J. Broome)
4,4:07.0,129-83,76ers,M. Beauchamp makes 2-pt layup from 3 ft (assist by T. Watford)
4,3:49.0,129-83,Knicks,K. McCullar misses 3-pt jump shot from 28 ft (block by M. Beauchamp)
4,3:46.0,129-83,76ers,Defensive rebound by J. Edwards
4,3:42.0,129-83,76ers,M. Beauchamp misses 2-pt jump shot from 14 ft
4,3:39.0,129-83,Knicks,Defensive rebound by A. Hukporti
4,3:30.0,129-83,Knicks,Shooting foul by J. Broome (drawn by D. Jones)
4,3:30.0,130-83,Knicks,D. Jones makes free throw 1 of 2
4,3:30.0,131-83,Knicks,D. Jones makes free throw 2 of 2
4,3:14.0,131-86,76ers,M. Beauchamp makes 3-pt jump shot from 27 ft (assist by T. Watford)
4,2:53.0,131-86,Knicks,Offensive foul by A. Hukporti (drawn by J. Broome)
4,2:53.0,131-86,Knicks,Turnover by A. Hukporti (offensive foul)
4,2:53.0,131-86,Knicks,New York full timeout
4,2:40.0,131-86,76ers,J. Edwards misses 3-pt jump shot from 25 ft
4,2:34.0,131-86,76ers,Offensive rebound by J. Broome
4,2:32.0,131-86,76ers,J. Broome misses 2-pt hook shot from 10 ft
4,2:32.0,131-86,Knicks,Defensive rebound by A. Hukporti
4,2:19.0,131-86,Knicks,D. Jones misses 3-pt jump shot from 27 ft (block by J. Broome)
4,2:15.0,131-86,Knicks,Offensive rebound by D. Jones
4,2:08.0,131-86,Knicks,M. Diawara misses 3-pt jump shot from 27 ft
4,2:06.0,131-86,76ers,Defensive rebound by D. Terry
4,2:03.0,131-86,76ers,Personal foul by D. Jones (drawn by D. Terry)
4,1:54.0,131-89,76ers,M. Beauchamp makes 3-pt jump shot from 24 ft (assist by D. Terry)
4,1:34.0,131-89,Knicks,K. McCullar misses 2-pt jump shot from 21 ft
4,1:31.0,131-89,76ers,Defensive rebound by M. Beauchamp
4,1:25.0,131-89,76ers,J. Broome misses 3-pt jump shot from 26 ft
4,1:22.0,131-89,Knicks,Defensive rebound by A. Hukporti
4,1:15.0,131-89,Knicks,Shooting foul by J. Edwards (drawn by D. Jones)
4,1:15.0,132-89,Knicks,D. Jones makes free throw 1 of 2
4,1:15.0,133-89,Knicks,D. Jones makes free throw 2 of 2
4,1:05.0,133-89,76ers,Turnover by T. Watford (lost ball; steal by D. Jones)
4,0:58.0,135-89,Knicks,A. Hukporti makes 2-pt dunk at rim (assist by T. Kolek)
4,0:47.0,135-89,76ers,M. Beauchamp misses 3-pt jump shot from 29 ft
4,0:44.0,135-89,Knicks,Defensive rebound by Team
4,0:33.0,138-89,Knicks,M. Diawara makes 3-pt jump shot from 27 ft (assist by D. Jones)
4,0:18.0,138-89,76ers,T. Watford misses 3-pt jump shot from 29 ft
4,0:15.0,138-89,Knicks,Defensive rebound by D. Jones
