quarter,time,score,team,description
4,8:02.0,98-84,76ers,J. Embiid makes 3-pt jump shot from 27 ft (assist by P. George)
4,7:40.0,98-84,Knicks,M. Bridges misses 2-pt jump shot from 18 ft
4,7:36.0,98-84,76ers,Defensive rebound by K. Oubre
4,7:30.0,98-86,76ers,Q. Grimes makes 2-pt layup from 1 ft (assist by K. Oubre)
4,7:29.0,98-86,Knicks,New York full timeout
4,7:29.0,98-86,Knicks,J. Brunson enters the game for A. Hukporti
4,7:29.0,98-86,Knicks,K. Towns enters the game for M. McBride
4,7:29.0,98-86,76ers,T. Maxey enters the game for Q. Grimes
4,7:10.0,98-86,Knicks,K. Towns misses 2-pt layup from 3 ft (block by J. Embiid)
4,7:08.0,98-86,76ers,Defensive rebound by K. Oubre
4,7:04.0,98-86,76ers,T. Maxey misses 2-pt jump shot from 18 ft
4,6:59.0,98-86,Knicks,Defensive rebound by K. Towns
4,6:51.0,98-86,Knicks,M. Bridges misses 3-pt jump shot from 24 ft
4,6:48.0,98-86,76ers,Defensive rebound by J. Embiid
4,6:46.0,98-88,76ers,T. Maxey makes 2-pt layup from 2 ft (assist by V. Edgecombe)
4,6:46.0,98-88,76ers,Shooting foul by J. Brunson (drawn by T. Maxey)
4,6:46.0,98-89,76ers,T. Maxey makes free throw 1 of 1
4,6:22.0,98-89,Knicks,K. Towns misses 3-pt jump shot from 27 ft
4,6:19.0,98-89,76ers,Defensive rebound by T. Maxey
4,6:13.0,98-89,76ers,K. Oubre misses 3-pt jump shot from 26 ft
4,6:10.0,98-89,Knicks,Defensive rebound by K. Towns
4,6:08.0,98-89,Knicks,Personal foul by K. Oubre (drawn by J. Hart)
4,5:55.0,98-89,Knicks,M. Bridges misses 2-pt layup from 3 ft
4,5:54.0,98-89,76ers,Defensive rebound by Team
4,5:42.0,98-89,76ers,J. Embiid misses 2-pt jump shot from 6 ft (block by K. Towns)
4,5:42.0,98-89,Knicks,Defensive rebound by J. Brunson
4,5:37.0,98-89,Knicks,M. Bridges misses 3-pt jump shot from 27 ft
4,5:35.0,98-89,Knicks,Offensive rebound by J. Hart
4,5:34.0,98-89,Knicks,M. Bridges misses 2-pt jump shot from 15 ft
4,5:29.0,98-89,76ers,Defensive rebound by P. George
4,5:24.0,98-91,76ers,J. Embiid makes 2-pt layup from 3 ft (assist by K. Oubre)
4,5:24.0,98-91,76ers,Shooting foul by K. Towns (drawn by J. Embiid)
4,5:24.0,98-91,Knicks,M. Robinson enters the game for M. Bridges
4,5:24.0,98-91,Knicks,L. Shamet enters the game for K. Towns
4,5:24.0,98-92,76ers,J. Embiid makes free throw 1 of 1
4,5:06.0,98-92,Knicks,J. Brunson misses 2-pt jump shot from 15 ft
4,5:03.0,98-92,76ers,Defensive rebound by K. Oubre
4,4:59.0,98-92,76ers,Shooting foul by M. Robinson (drawn by K. Oubre)
4,4:59.0,98-92,76ers,K. Oubre misses free throw 1 of 2
4,4:59.0,98-92,76ers,Offensive rebound by Team
4,4:59.0,98-93,76ers,K. Oubre makes free throw 2 of 2
4,4:41.0,98-93,Knicks,J. Hart misses 3-pt jump shot from 28 ft
4,4:37.0,98-93,Knicks,Offensive rebound by M. Robinson
4,4:34.0,101-93,Knicks,L. Shamet makes 3-pt jump shot from 26 ft (assist by J. Brunson)
4,4:19.0,101-93,76ers,Turnover by J. Embiid (lost ball; steal by M. Robinson)
4,4:16.0,101-93,Knicks,Shooting foul by T. Maxey (drawn by J. Hart)
4,4:16.0,101-93,Knicks,J. Hart misses free throw 1 of 2
4,4:16.0,101-93,Knicks,Offensive rebound by Team
4,4:16.0,101-93,Knicks,J. Hart misses free throw 2 of 2
4,4:14.0,101-93,76ers,Defensive rebound by K. Oubre
4,3:59.0,101-93,76ers,Personal foul by J. Brunson (drawn by J. Embiid)
4,3:59.0,101-94,76ers,J. Embiid makes free throw 1 of 2
4,3:59.0,101-94,Knicks,New York full timeout
4,3:59.0,101-94,Knicks,M. McBride enters the game for M. Robinson
4,3:59.0,101-95,76ers,J. Embiid makes free throw 2 of 2
4,3:43.0,101-95,Knicks,J. Brunson misses 2-pt jump shot from 12 ft
4,3:40.0,101-95,76ers,Defensive rebound by P. George
4,3:26.0,101-95,76ers,K. Oubre misses 3-pt jump shot from 24 ft
4,3:24.0,101-95,Knicks,Defensive rebound by O. Anunoby
4,3:02.0,101-95,Knicks,Shooting foul by T. Maxey (drawn by L. Shamet)
4,3:02.0,101-95,Knicks,L. Shamet misses free throw 1 of 2
4,3:02.0,101-95,Knicks,Offensive rebound by Team
4,3:02.0,102-95,Knicks,L. Shamet makes free throw 2 of 2
4,2:50.0,102-97,76ers,K. Oubre makes 2-pt jump shot from 6 ft (assist by J. Embiid)
4,2:23.0,102-97,Knicks,O. Anunoby misses 2-pt dunk from 2 ft
4,2:20.0,102-97,76ers,Defensive rebound by P. George
4,2:18.0,102-97,76ers,K. Oubre misses 2-pt jump shot from 3 ft
4,2:13.0,102-97,76ers,Offensive rebound by J. Embiid
4,2:13.0,102-99,76ers,J. Embiid makes 2-pt layup at rim
4,1:56.0,102-99,Knicks,L. Shamet misses 3-pt jump shot from 24 ft
4,1:55.0,102-99,Knicks,Offensive rebound by O. Anunoby
4,1:55.0,104-99,Knicks,O. Anunoby makes 2-pt dunk at rim
4,1:34.0,104-102,76ers,V. Edgecombe makes 3-pt jump shot from 25 ft (assist by J. Embiid)
4,1:12.0,107-102,Knicks,O. Anunoby makes 3-pt jump shot from 23 ft (assist by J. Hart)
4,0:57.0,107-102,76ers,J. Embiid misses 2-pt jump shot from 5 ft
4,0:55.0,107-102,Knicks,Defensive rebound by J. Hart
4,0:42.0,110-102,Knicks,L. Shamet makes 3-pt jump shot from 23 ft (assist by O. Anunoby)
4,0:41.0,110-102,76ers,Philadelphia full timeout
4,0:37.0,110-105,76ers,T. Maxey makes 3-pt jump shot from 27 ft
4,0:33.0,110-105,Knicks,Turnover by J. Brunson (lost ball; steal by V. Edgecombe)
4,0:33.0,110-105,Knicks,Loose ball foul by J. Brunson (drawn by V. Edgecombe)
4,0:33.0,110-106,76ers,V. Edgecombe makes free throw 1 of 2
4,0:33.0,110-106,Knicks,A. Hukporti enters the game for J. Brunson
4,0:33.0,110-106,Knicks,M. Robinson enters the game for M. McBride
4,0:33.0,110-107,76ers,V. Edgecombe makes free throw 2 of 2
4,0:33.0,110-107,Knicks,New York full timeout
4,0:33.0,110-107,Knicks,J. Brunson enters the game for A. Hukporti
4,0:33.0,110-107,Knicks,M. McBride enters the game for M. Robinson
4,0:33.0,110-107,Knicks,New York full timeout
4,0:33.0,110-107,Knicks,Instant Replay (Challenge: Ruling Stands)
4,0:33.0,110-107,Knicks,Away from play foul by V. Edgecombe (drawn by J. Brunson)
4,0:33.0,110-107,76ers,A. Bona enters the game for J. Embiid
4,0:33.0,111-107,Knicks,J. Brunson makes free throw 1 of 1
4,0:26.0,111-107,Knicks,Personal take foul by A. Bona (drawn by O. Anunoby)
4,0:26.0,112-107,Knicks,O. Anunoby makes free throw 1 of 2
4,0:26.0,112-107,76ers,J. Embiid enters the game for A. Bona
4,0:26.0,112-107,Knicks,O. Anunoby misses free throw 2 of 2
4,0:25.0,112-107,76ers,Defensive rebound by J. Embiid
4,0:17.0,112-109,76ers,T. Maxey makes 2-pt layup from 3 ft
4,0:09.0,112-109,76ers,Philadelphia full timeout
4,0:09.0,112-109,76ers,Instant Replay (Challenge: Ruling Stands)
4,0:09.0,112-109,Knicks,O. Anunoby misses 2-pt layup from 7 ft
4,0:09.0,112-109,76ers,Defensive rebound by Team
4,0:05.0,112-109,76ers,T. Maxey misses 3-pt jump shot from 27 ft
4,0:05.0,112-109,Knicks,Defensive rebound by Team
4,0:05.0,112-109,Knicks,Personal take foul by V. Edgecombe (drawn by J. Brunson)
4,0:05.0,112-109,Knicks,J. Brunson misses free throw 1 of 2
4,0:05.0,112-109,Knicks,Offensive rebound by Team
4,0:05.0,112-109,Knicks,J. Brunson misses free throw 2 of 2
4,0:03.0,112-109,76ers,Defensive rebound by J. Embiid
4,0:00.0,112-109,76ers,Turnover by J. Embiid (bad pass; steal by O. Anunoby)
