quarter,time,score,team,description
4,10:53.0,108-103,Grizzlies,J. Morant makes free throw 1 of 2
4,10:53.0,108-104,Grizzlies,J. Morant makes free throw 2 of 2
4,10:32.0,108-104,76ers,J. Embiid misses 2-pt jump shot from 16 ft
4,10:29.0,108-104,Grizzlies,Defensive rebound by J. Jackson
4,10:19.0,108-106,Grizzlies,J. Morant makes 2-pt layup from 2 ft
4,10:04.0,108-106,76ers,Shooting foul by C. Koloko (drawn by J. Embiid)
4,10:04.0,109-106,76ers,J. Embiid makes free throw 1 of 2
4,10:04.0,110-106,76ers,J. Embiid makes free throw 2 of 2
4,9:52.0,110-106,Grizzlies,C. Koloko misses 2-pt jump shot from 11 ft
4,9:48.0,110-106,76ers,Defensive rebound by A. Bona
4,9:36.0,110-106,76ers,J. Embiid misses 3-pt jump shot from 24 ft
4,9:32.0,110-106,76ers,Offensive rebound by V. Edgecombe
4,9:20.0,110-106,76ers,Q. Grimes misses 3-pt jump shot from 23 ft
4,9:16.0,110-106,Grizzlies,Defensive rebound by J. Morant
4,9:05.0,110-108,Grizzlies,J. Morant makes 2-pt jump shot from 16 ft
4,8:45.0,110-108,76ers,Turnover by J. Embiid (bad pass)
4,8:45.0,110-108,Grizzlies,S. Aldama enters the game for J. Jackson
4,8:25.0,110-110,Grizzlies,J. Morant makes 2-pt layup from 3 ft
4,8:25.0,110-110,Grizzlies,Shooting foul by A. Bona (drawn by J. Morant)
4,8:25.0,110-110,76ers,P. George enters the game for J. Embiid
4,8:25.0,110-111,Grizzlies,J. Morant makes free throw 1 of 1
4,8:12.0,110-111,76ers,V. Edgecombe misses 2-pt jump shot from 5 ft (block by G. Jackson)
4,8:12.0,110-111,76ers,Offensive rebound by Team
4,8:04.0,110-111,76ers,V. Edgecombe misses 3-pt jump shot from 24 ft
4,8:00.0,110-111,76ers,Offensive rebound by J. McCain
4,7:51.0,110-111,76ers,P. George misses 2-pt jump shot from 16 ft
4,7:47.0,110-111,Grizzlies,Defensive rebound by C. Coward
4,7:42.0,110-111,Grizzlies,J. Morant misses 2-pt layup from 3 ft
4,7:41.0,110-111,76ers,Defensive rebound by J. McCain
4,7:37.0,112-111,76ers,V. Edgecombe makes 2-pt layup from 4 ft (assist by J. McCain)
4,7:22.0,112-111,Grizzlies,Turnover by C. Coward (out of bounds lost ball)
4,7:22.0,112-111,76ers,Philadelphia full timeout
4,7:22.0,112-111,76ers,T. Maxey enters the game for J. McCain
4,7:22.0,112-111,Grizzlies,J. Landale enters the game for C. Koloko
4,6:59.0,112-111,76ers,V. Edgecombe misses 2-pt jump shot from 18 ft
4,6:55.0,112-111,Grizzlies,Defensive rebound by C. Coward
4,6:51.0,112-113,Grizzlies,C. Coward makes 2-pt dunk from 1 ft
4,6:34.0,112-113,76ers,Shooting foul by J. Landale (drawn by A. Bona)
4,6:34.0,113-113,76ers,A. Bona makes free throw 1 of 2
4,6:34.0,113-113,Grizzlies,J. Wells enters the game for G. Jackson
4,6:34.0,114-113,76ers,A. Bona makes free throw 2 of 2
4,6:24.0,114-113,Grizzlies,J. Wells misses 2-pt layup from 1 ft (block by V. Edgecombe)
4,6:23.0,114-113,76ers,Defensive rebound by V. Edgecombe
4,6:18.0,114-113,76ers,P. George misses 3-pt jump shot from 25 ft
4,6:16.0,114-113,Grizzlies,Defensive rebound by Team
4,6:16.0,114-113,Grizzlies,J. Jackson enters the game for C. Coward
4,6:16.0,114-113,Grizzlies,C. Spencer enters the game for J. Morant
4,6:05.0,114-113,Grizzlies,Turnover by C. Spencer (bad pass)
4,5:51.0,114-113,Grizzlies,Violation by Team (kicked ball)
4,5:45.0,116-113,76ers,P. George makes 2-pt layup from 2 ft (assist by Q. Grimes)
4,5:29.0,116-113,Grizzlies,J. Jackson misses 3-pt jump shot from 23 ft
4,5:27.0,116-113,76ers,Defensive rebound by Q. Grimes
4,5:13.0,119-113,76ers,V. Edgecombe makes 3-pt jump shot from 25 ft (assist by T. Maxey)
4,4:58.0,119-115,Grizzlies,J. Wells makes 2-pt dunk from 1 ft (assist by S. Aldama)
4,4:35.0,122-115,76ers,V. Edgecombe makes 3-pt jump shot from 26 ft (assist by T. Maxey)
4,4:24.0,122-115,Grizzlies,Personal foul by T. Maxey (drawn by J. Wells)
4,4:24.0,122-115,76ers,Philadelphia full timeout
4,4:24.0,122-115,76ers,Instant Replay (Challenge: Ruling Stands)
4,4:24.0,122-115,76ers,J. Embiid enters the game for Q. Grimes
4,4:24.0,122-115,Grizzlies,C. Coward enters the game for J. Landale
4,4:24.0,122-115,Grizzlies,J. Morant enters the game for C. Spencer
4,4:19.0,122-117,Grizzlies,J. Morant makes 2-pt jump shot from 12 ft
4,4:19.0,122-117,Grizzlies,Shooting foul by V. Edgecombe (drawn by J. Morant)
4,4:19.0,122-118,Grizzlies,J. Morant makes free throw 1 of 1
4,4:03.0,124-118,76ers,V. Edgecombe makes 2-pt layup from 2 ft
4,3:51.0,124-120,Grizzlies,S. Aldama makes 2-pt layup from 1 ft (assist by J. Morant)
4,3:33.0,124-120,76ers,T. Maxey misses 2-pt jump shot from 11 ft
4,3:29.0,124-120,Grizzlies,Defensive rebound by J. Jackson
4,3:21.0,124-120,Grizzlies,Personal foul by J. Embiid (drawn by J. Jackson)
4,3:21.0,124-121,Grizzlies,J. Jackson makes free throw 1 of 2
4,3:21.0,124-121,Grizzlies,J. Jackson misses free throw 2 of 2
4,3:19.0,124-121,76ers,Defensive rebound by P. George
4,3:08.0,124-121,76ers,V. Edgecombe misses 2-pt layup from 3 ft (block by S. Aldama)
4,3:04.0,124-121,76ers,Offensive rebound by J. Embiid
4,3:04.0,124-121,76ers,J. Embiid misses 2-pt layup at rim
4,3:04.0,124-121,76ers,Offensive rebound by J. Embiid
4,3:03.0,124-121,76ers,J. Embiid misses 2-pt layup from 2 ft
4,3:03.0,124-121,76ers,Offensive rebound by V. Edgecombe
4,3:01.0,124-121,76ers,T. Maxey misses 2-pt layup from 2 ft
4,2:58.0,124-121,Grizzlies,Defensive rebound by J. Jackson
4,2:52.0,124-121,Grizzlies,J. Morant misses 3-pt jump shot from 26 ft
4,2:49.0,124-121,76ers,Defensive rebound by P. George
4,2:34.0,124-121,76ers,Offensive foul by J. Embiid (drawn by J. Wells)
4,2:34.0,124-121,76ers,Turnover by J. Embiid (offensive foul)
4,2:19.0,124-121,Grizzlies,J. Jackson misses 3-pt jump shot from 26 ft
4,2:15.0,124-121,76ers,Defensive rebound by V. Edgecombe
4,2:06.0,124-121,76ers,Shooting foul by S. Aldama (drawn by T. Maxey)
4,2:06.0,125-121,76ers,T. Maxey makes free throw 1 of 2
4,2:06.0,125-121,76ers,Q. Grimes enters the game for J. Embiid
4,2:06.0,125-121,76ers,T. Maxey misses free throw 2 of 2
4,2:02.0,125-121,76ers,Offensive rebound by A. Bona
4,1:54.0,128-121,76ers,V. Edgecombe makes 3-pt jump shot from 25 ft (assist by P. George)
4,1:45.0,128-123,Grizzlies,J. Jackson makes 2-pt jump shot from 3 ft
4,1:45.0,128-123,Grizzlies,Shooting foul by P. George (drawn by J. Jackson)
4,1:45.0,128-123,76ers,J. Embiid enters the game for Q. Grimes
4,1:45.0,128-124,Grizzlies,J. Jackson makes free throw 1 of 1
4,1:30.0,128-124,76ers,V. Edgecombe misses 2-pt jump shot from 2 ft (block by J. Jackson)
4,1:25.0,128-124,Grizzlies,Defensive rebound by J. Wells
4,1:17.0,128-126,Grizzlies,J. Morant makes 2-pt jump shot from 11 ft (assist by C. Coward)
4,1:09.0,128-126,76ers,T. Maxey misses 2-pt jump shot from 18 ft
4,1:07.0,128-126,Grizzlies,Defensive rebound by J. Jackson
4,0:59.0,128-128,Grizzlies,J. Morant makes 2-pt jump shot from 6 ft
4,0:59.0,128-128,76ers,Philadelphia full timeout
4,0:59.0,128-128,76ers,Q. Grimes enters the game for A. Bona
4,0:50.0,128-128,76ers,P. George misses 3-pt jump shot from 23 ft
4,0:43.0,128-128,76ers,Offensive rebound by Team
4,0:43.0,128-128,Grizzlies,Memphis full timeout
4,0:43.0,128-128,Grizzlies,Instant Replay (Challenge: Ruling Stands)
4,0:33.0,128-128,76ers,J. Embiid misses 2-pt jump shot from 22 ft
4,0:28.0,128-128,Grizzlies,Defensive rebound by J. Wells
4,0:05.0,128-128,Grizzlies,J. Wells misses 3-pt jump shot from 25 ft
4,0:03.0,128-128,Grizzlies,Offensive rebound by C. Coward
4,0:01.0,128-128,Grizzlies,S. Aldama misses 3-pt jump shot from 26 ft
4,0:01.0,128-128,Grizzlies,Offensive rebound by Team
4,5:00.0,128-128,Grizzlies,Loose ball foul by J. Jackson (drawn by J. Embiid)
4,4:46.0,128-128,76ers,P. George misses 3-pt jump shot from 25 ft
4,4:43.0,128-128,Grizzlies,Defensive rebound by J. Jackson
4,4:35.0,128-128,Grizzlies,J. Jackson misses 2-pt jump shot from 10 ft
4,4:32.0,128-128,76ers,Defensive rebound by V. Edgecombe
4,4:22.0,128-128,76ers,Turnover by J. Embiid (bad pass; steal by J. Morant)
4,4:17.0,128-130,Grizzlies,J. Morant makes 2-pt dunk from 1 ft
4,3:55.0,128-130,76ers,V. Edgecombe misses 3-pt jump shot from 26 ft
4,3:53.0,128-130,Grizzlies,Defensive rebound by J. Jackson
4,3:49.0,128-132,Grizzlies,J. Wells makes 2-pt dunk from 1 ft (assist by C. Coward)
4,3:31.0,130-132,76ers,T. Maxey makes 2-pt layup from 3 ft (assist by J. Embiid)
4,3:15.0,130-132,Grizzlies,Turnover by J. Morant (bad pass)
4,2:53.0,132-132,76ers,J. Embiid makes 2-pt jump shot from 17 ft (assist by T. Maxey)
4,2:36.0,132-132,Grizzlies,Turnover by J. Jackson (bad pass; steal by V. Edgecombe)
4,2:25.0,132-132,76ers,T. Maxey misses 3-pt jump shot from 26 ft
4,2:22.0,132-132,Grizzlies,Defensive rebound by C. Coward
4,2:08.0,132-134,Grizzlies,J. Morant makes 2-pt jump shot from 9 ft
4,1:49.0,134-134,76ers,P. George makes 2-pt layup from 2 ft
4,1:38.0,134-134,Grizzlies,J. Morant misses 3-pt jump shot from 26 ft
4,1:33.0,134-134,76ers,Defensive rebound by J. Embiid
4,1:18.0,136-134,76ers,J. Embiid makes 2-pt jump shot from 13 ft (assist by T. Maxey)
4,1:06.0,136-134,Grizzlies,Personal foul by P. George (drawn by J. Morant)
4,0:55.0,136-134,Grizzlies,J. Morant misses 2-pt jump shot from 18 ft
4,0:52.0,136-134,76ers,Defensive rebound by V. Edgecombe
4,0:32.0,136-134,76ers,J. Embiid misses 2-pt hook shot from 12 ft
4,0:29.0,136-134,Grizzlies,Defensive rebound by C. Coward
4,0:18.0,136-136,Grizzlies,J. Morant makes 2-pt layup from 1 ft
4,0:18.0,136-136,76ers,Philadelphia full timeout
4,0:02.0,139-136,76ers,V. Edgecombe makes 3-pt jump shot from 26 ft (assist by T. Maxey)
4,0:01.0,139-136,Grizzlies,Memphis full timeout
4,0:01.0,139-136,76ers,Philadelphia full timeout
4,0:00.0,139-136,Grizzlies,C. Coward misses 3-pt jump shot from 26 ft
4,0:00.0,139-136,Grizzlies,Offensive rebound by Team
