quarter,time,score,team,description
2,11:50.0,29-29,Knicks,Personal foul by A. Bona (drawn by K. Towns)
2,11:46.0,29-29,Knicks,Turnover by T. Kolek (bad pass)
2,11:37.0,29-29,76ers,Turnover by Q. Grimes (step out of bounds)
2,11:16.0,29-29,Knicks,K. Towns misses 3-pt jump shot from 26 ft
2,11:13.0,29-29,76ers,Defensive rebound by Q. Grimes
2,11:06.0,29-29,76ers,Personal foul by T. Kolek (drawn by A. Bona)
2,10:52.0,31-29,76ers,T. Maxey makes 2-pt jump shot from 18 ft
2,10:40.0,31-31,Knicks,K. Towns makes 2-pt layup from 2 ft (assist by T. Kolek)
2,10:40.0,31-31,Knicks,Shooting foul by A. Bona (drawn by K. Towns)
2,10:40.0,31-31,76ers,D. Barlow enters the game for A. Bona
2,10:40.0,31-32,Knicks,K. Towns makes free throw 1 of 1
2,10:25.0,33-32,76ers,J. McCain makes 2-pt layup from 6 ft
2,10:25.0,33-32,76ers,Shooting foul by T. Kolek (drawn by J. McCain)
2,10:25.0,34-32,76ers,J. McCain makes free throw 1 of 1
2,10:10.0,34-32,Knicks,Shooting foul by D. Barlow (drawn by K. Towns)
2,10:10.0,34-33,Knicks,K. Towns makes free throw 1 of 2
2,10:10.0,34-34,Knicks,K. Towns makes free throw 2 of 2
2,10:00.0,34-34,76ers,Personal foul by O. Anunoby (drawn by J. Walker)
2,10:00.0,34-34,76ers,A. Drummond enters the game for D. Barlow
2,10:00.0,34-34,Knicks,M. Robinson enters the game for J. Clarkson
2,9:49.0,34-34,76ers,Q. Grimes misses 3-pt jump shot from 26 ft
2,9:47.0,34-34,Knicks,Defensive rebound by M. Robinson
2,9:40.0,34-34,Knicks,Personal foul by Q. Grimes (drawn by O. Anunoby)
2,9:31.0,34-36,Knicks,K. Towns makes 2-pt jump shot from 8 ft
2,9:17.0,34-36,76ers,J. McCain misses 3-pt jump shot from 29 ft
2,9:16.0,34-36,76ers,Offensive rebound by Team
2,9:02.0,34-36,76ers,J. McCain misses 2-pt jump shot from 13 ft (block by O. Anunoby)
2,8:59.0,34-36,Knicks,Defensive rebound by T. Kolek
2,8:54.0,34-36,Knicks,Shooting foul by A. Drummond (drawn by M. Robinson)
2,8:54.0,34-37,Knicks,M. Robinson makes free throw 1 of 2
2,8:54.0,34-37,76ers,P. George enters the game for J. Walker
2,8:54.0,34-38,Knicks,M. Robinson makes free throw 2 of 2
2,8:36.0,34-38,76ers,P. George misses 2-pt jump shot from 11 ft
2,8:33.0,34-38,Knicks,Defensive rebound by M. Robinson
2,8:26.0,34-38,Knicks,T. Kolek misses 3-pt jump shot from 25 ft
2,8:19.0,34-38,Knicks,Offensive rebound by O. Anunoby
2,8:11.0,34-38,Knicks,O. Anunoby misses 2-pt layup from 5 ft
2,8:09.0,34-38,Knicks,Offensive rebound by K. Towns
2,8:08.0,34-38,Knicks,K. Towns misses 2-pt layup from 2 ft (block by A. Drummond)
2,8:04.0,34-38,Knicks,Offensive rebound by M. Robinson
2,8:04.0,34-40,Knicks,M. Robinson makes 2-pt dunk from 1 ft
2,7:54.0,34-40,76ers,Turnover by A. Drummond (lost ball; steal by M. Robinson)
2,7:43.0,34-40,Knicks,O. Anunoby misses 3-pt jump shot from 27 ft (block by Q. Grimes)
