quarter,time,score,team,description
4,8:21.0,85-80,Celtics,Turnover by A. Simons (lost ball; steal by J. Edwards)
4,8:18.0,85-82,76ers,J. Edwards makes 2-pt dunk at rim
4,8:18.0,85-82,Celtics,Boston full timeout
4,8:18.0,85-82,Celtics,L. Garza enters the game for N. Queta
4,8:18.0,85-82,76ers,A. Drummond enters the game for A. Bona
4,8:18.0,85-82,76ers,T. Maxey enters the game for Q. Grimes
4,8:18.0,85-82,76ers,K. Oubre enters the game for T. Watford
4,7:56.0,87-82,Celtics,A. Simons makes 2-pt jump shot from 16 ft
4,7:34.0,87-82,76ers,T. Maxey misses 2-pt jump shot from 14 ft
4,7:32.0,87-82,Celtics,Defensive rebound by S. Hauser
4,7:22.0,87-82,Celtics,S. Hauser misses 3-pt jump shot from 26 ft
4,7:19.0,87-82,76ers,Defensive rebound by T. Maxey
4,7:14.0,87-82,76ers,T. Maxey misses 2-pt layup from 1 ft
4,7:12.0,87-82,76ers,Offensive rebound by A. Drummond
4,7:10.0,87-82,76ers,A. Drummond misses 2-pt layup at rim
4,7:09.0,87-82,Celtics,Defensive rebound by A. Simons
4,7:06.0,90-82,Celtics,P. Pritchard makes 3-pt jump shot from 28 ft (assist by A. Simons)
4,6:38.0,90-84,76ers,A. Drummond makes 2-pt layup from 3 ft (assist by T. Maxey)
4,6:17.0,90-84,Celtics,A. Simons misses 2-pt jump shot from 11 ft
4,6:15.0,90-84,Celtics,Offensive rebound by L. Garza
4,6:15.0,90-84,Celtics,Shooting foul by A. Drummond (drawn by L. Garza)
4,6:15.0,91-84,Celtics,L. Garza makes free throw 1 of 2
4,6:15.0,91-84,Celtics,J. Brown enters the game for S. Hauser
4,6:15.0,91-84,Celtics,D. White enters the game for A. Simons
4,6:15.0,92-84,Celtics,L. Garza makes free throw 2 of 2
4,6:00.0,92-87,76ers,J. Edwards makes 3-pt jump shot from 27 ft (assist by T. Maxey)
4,5:34.0,92-87,Celtics,D. White misses 2-pt jump shot from 16 ft
4,5:32.0,92-87,Celtics,Offensive rebound by P. Pritchard
4,5:24.0,92-87,Celtics,J. Brown misses 2-pt dunk from 3 ft (block by V. Edgecombe)
4,5:21.0,92-87,76ers,Defensive rebound by K. Oubre
4,5:17.0,92-90,76ers,J. Edwards makes 3-pt jump shot from 26 ft (assist by V. Edgecombe)
4,4:51.0,92-90,Celtics,D. White misses 2-pt jump shot from 7 ft
4,4:49.0,92-90,76ers,Defensive rebound by A. Drummond
4,4:42.0,92-93,76ers,J. Edwards makes 3-pt jump shot from 25 ft (assist by T. Maxey)
4,4:40.0,92-93,Celtics,Boston full timeout
4,4:40.0,92-93,Celtics,N. Queta enters the game for L. Garza
4,4:24.0,94-93,Celtics,J. Brown makes 2-pt jump shot from 17 ft
4,4:01.0,94-95,76ers,T. Maxey makes 2-pt jump shot from 12 ft
4,3:48.0,94-95,Celtics,Offensive foul by N. Queta (drawn by T. Maxey)
4,3:48.0,94-95,Celtics,Turnover by N. Queta (offensive foul)
4,3:36.0,94-95,76ers,K. Oubre misses 3-pt jump shot from 27 ft
4,3:33.0,94-95,Celtics,Defensive rebound by J. Walsh
4,3:24.0,96-95,Celtics,N. Queta makes 2-pt dunk from 2 ft (assist by P. Pritchard)
4,3:24.0,96-95,76ers,Philadelphia full timeout
4,3:10.0,96-95,76ers,Shooting foul by J. Walsh (drawn by T. Maxey)
4,3:10.0,96-96,76ers,T. Maxey makes free throw 1 of 2
4,3:10.0,96-96,76ers,Philadelphia full timeout
4,3:10.0,96-97,76ers,T. Maxey makes free throw 2 of 2
4,2:51.0,96-97,Celtics,P. Pritchard misses 2-pt jump shot from 19 ft
4,2:48.0,96-97,Celtics,Offensive rebound by N. Queta
4,2:41.0,96-97,Celtics,D. White misses 3-pt jump shot from 24 ft
4,2:39.0,96-97,76ers,Defensive rebound by Team
4,2:20.0,96-100,76ers,V. Edgecombe makes 3-pt jump shot from 28 ft (assist by T. Maxey)
4,2:06.0,96-100,Celtics,Personal foul by K. Oubre (drawn by J. Brown)
4,2:06.0,96-100,Celtics,A. Simons enters the game for P. Pritchard
4,2:01.0,96-100,Celtics,Personal foul by T. Maxey (drawn by J. Brown)
4,2:01.0,96-100,76ers,Philadelphia full timeout
4,2:01.0,96-100,76ers,Instant Replay (Challenge: Stands)
4,1:53.0,99-100,Celtics,D. White makes 3-pt jump shot from 27 ft (assist by J. Brown)
4,1:33.0,99-100,76ers,T. Maxey misses 2-pt jump shot from 15 ft
4,1:30.0,99-100,Celtics,Defensive rebound by J. Brown
4,1:12.0,99-100,Celtics,D. White misses 2-pt jump shot from 12 ft
4,1:06.0,99-100,76ers,Defensive rebound by K. Oubre
4,0:46.0,99-100,76ers,T. Maxey misses 2-pt jump shot from 2 ft
4,0:45.0,99-100,Celtics,Defensive rebound by N. Queta
4,0:33.0,99-100,Celtics,Shooting foul by K. Oubre (drawn by J. Brown)
4,0:33.0,99-100,Celtics,J. Brown misses free throw 1 of 2
4,0:33.0,99-100,Celtics,Offensive rebound by Team
4,0:33.0,99-100,Celtics,P. Pritchard enters the game for A. Simons
4,0:33.0,100-100,Celtics,J. Brown makes free throw 2 of 2
4,0:10.0,100-100,76ers,J. Edwards misses 3-pt jump shot from 27 ft
4,0:08.0,100-100,76ers,Offensive rebound by K. Oubre
4,0:08.0,100-102,76ers,K. Oubre makes 2-pt layup at rim
4,0:08.0,100-102,Celtics,Boston full timeout
4,0:08.0,100-102,Celtics,A. Simons enters the game for J. Walsh
4,0:01.0,100-102,Celtics,D. White misses 3-pt jump shot from 39 ft
4,0:01.0,100-102,Celtics,Offensive rebound by N. Queta
4,0:00.0,100-102,Celtics,N. Queta misses 2-pt layup at rim
4,0:00.0,100-102,Celtics,Offensive rebound by Team
